PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Tony Allen,MEM,SG,63,26.2,8.6,3.6,7.2,49.5,0.2,0.5,34.5,1.3,2.0,62.7,4.4,1.4,1.4,2.0,0.5,2,0,14.68
Tristan Thompson,CLE,C,82,26.8,8.5,3.3,6.0,54.7,0.0,0.0,0.0,1.9,3.0,64.1,8.0,0.5,1.0,0.4,0.7,14,0,15.68
Rudy Gobert,UTAH,C,82,26.3,8.4,3.1,5.2,60.4,0.0,0.0,0.0,2.1,3.3,62.3,9.5,1.3,1.4,0.8,2.3,25,0,21.60
Derrick Williams,SAC,PF,74,19.8,8.3,2.9,6.6,44.7,0.7,2.1,31.4,1.8,2.6,68.4,2.7,0.7,0.8,0.5,0.1,1,0,12.89
Ed Davis,LAL,C,79,23.3,8.3,3.6,5.9,60.1,0.0,0.0,0.0,1.2,2.4,48.7,7.6,1.2,0.7,0.6,1.2,6,0,20.00
Jameer Nelson,DAL,G,63,22.3,8.3,3.3,8.0,40.7,1.4,4.1,34.5,0.4,0.6,66.7,2.3,4.0,1.7,0.7,0.1,0,0,12.14
Zaza Pachulia,MIL,C,73,23.7,8.3,3.3,7.2,45.4,0.0,0.0,0.0,1.7,2.2,78.8,6.8,2.4,1.8,1.1,0.3,15,0,15.68
Lance Stephenson,CHA,G,61,25.8,8.2,3.4,9.0,37.6,0.3,1.7,17.1,1.1,1.8,62.7,4.5,3.9,2.1,0.6,0.1,2,0,8.87
Henry Sims,PHI,C,73,19.2,8.0,3.3,6.9,47.4,0.1,0.3,18.2,1.5,1.9,77.4,4.9,1.1,1.4,0.5,0.4,4,0,14.52
Jason Smith,NY,F,82,21.8,8.0,3.1,7.2,43.4,0.2,0.5,35.7,1.5,1.9,83.0,4.0,1.7,1.3,0.4,0.5,3,0,12.05
Patrick Patterson,TOR,PF,81,26.6,8.0,3.0,6.6,44.9,1.3,3.5,37.1,0.8,1.0,78.8,5.3,1.9,0.7,0.7,0.5,3,0,14.67
Iman Shumpert,NY,G,62,24.9,8.0,3.1,7.6,41.0,1.1,3.2,34.2,0.7,1.0,67.2,3.6,2.2,1.5,1.3,0.3,2,0,11.48
Kris Humphries,WSH,PF,64,21.0,8.0,3.3,7.0,47.3,0.0,0.1,0.0,1.4,1.8,74.4,6.5,0.9,0.7,0.5,0.4,3,0,15.50
James Johnson,TOR,PF,70,19.6,7.9,3.4,5.8,58.9,0.2,0.7,21.6,1.0,1.5,65.7,3.7,1.4,1.1,0.8,1.0,2,0,17.93
KJ McDaniels,PHI,F,62,21.8,7.9,2.8,7.0,39.6,0.7,2.4,28.7,1.6,2.1,75.2,3.2,1.2,1.7,0.7,1.1,1,0,10.66
Andre Iguodala,GS,SG,77,26.9,7.8,3.0,6.4,46.6,1.0,2.8,34.9,0.9,1.5,59.6,3.3,3.0,1.1,1.2,0.3,0,0,12.34
Marcus Smart,BOS,PG,67,27.0,7.8,2.6,7.1,36.7,1.4,4.1,33.5,1.2,1.9,64.6,3.3,3.1,1.3,1.5,0.3,0,0,11.02
Mike Scott,ATL,PF,68,16.5,7.8,3.0,6.7,44.4,1.0,2.8,34.4,0.9,1.1,79.2,2.9,1.1,0.6,0.4,0.0,0,0,15.14
Jerryd Bayless,MIL,G,77,22.3,7.8,2.9,6.7,42.6,0.5,1.6,30.8,1.6,1.8,88.3,2.7,3.0,1.7,0.8,0.2,0,0,11.18
Rasual Butler,WSH,SF,75,20.1,7.7,2.9,6.9,42.2,1.2,3.1,38.7,0.7,0.9,79.1,2.6,0.8,0.6,0.4,0.3,0,0,11.44
Steven Adams,OKC,C,70,25.3,7.7,3.1,5.7,54.4,0.0,0.0,0.0,1.5,2.9,50.2,7.5,0.9,1.4,0.5,1.2,10,0,14.14
Jae Crowder,DAL,SF,82,20.1,7.7,2.8,6.6,42.0,0.7,2.5,29.3,1.3,1.7,77.3,3.6,1.1,0.6,0.9,0.3,0,0,13.93
Beno Udrih,MEM,PG,79,18.9,7.7,3.1,6.4,48.7,0.3,1.2,26.8,1.1,1.3,85.3,1.8,2.8,1.1,0.6,0.1,0,0,15.49
Norris Cole,MIA,F,75,24.4,7.6,3.1,7.4,41.2,0.7,2.3,31.3,0.8,1.1,71.6,2.1,3.4,1.3,0.8,0.2,0,0,10.93
Cody Zeller,CHA,PF,62,24.0,7.6,2.8,6.0,46.1,0.0,0.0,100.0,2.0,2.6,77.4,5.8,1.6,1.0,0.5,0.8,2,0,14.15
JJ Hickson,DEN,C,73,19.3,7.6,3.0,6.3,47.5,0.0,0.0,0.0,1.6,2.8,57.7,6.2,0.8,1.3,0.5,0.5,9,0,14.39
J.J. Barea,DAL,PG,77,17.7,7.5,2.9,7.0,42.0,0.7,2.2,32.3,1.0,1.2,80.9,1.7,3.4,0.9,0.4,0.0,0,0,15.14
Tayshaun Prince,MEM,SF,58,24.1,7.5,3.1,6.9,44.0,0.5,1.2,46.3,0.8,1.1,75.4,3.6,1.6,0.6,0.5,0.3,0,0,12.01
Marvin Williams,CHA,PF,78,26.1,7.4,2.7,6.3,42.4,1.2,3.4,35.8,0.8,1.1,71.3,4.9,1.3,0.8,0.9,0.5,1,0,11.79
Ray McCallum,SAC,PG,68,21.1,7.4,3.0,6.9,43.8,0.5,1.6,30.6,0.8,1.2,67.9,2.6,2.8,1.3,0.7,0.2,0,0,12.54
Alan Anderson,BKN,SG,74,23.6,7.4,2.6,5.9,44.3,1.0,2.8,34.8,1.1,1.4,81.2,2.8,1.1,0.8,0.8,0.1,0,0,10.63
Omer Asik,NO,C,76,26.1,7.3,2.8,5.4,51.7,0.0,0.0,0.0,1.7,3.0,58.2,9.8,0.9,1.3,0.4,0.7,13,0,15.49
Channing Frye,ORL,F,75,24.9,7.3,2.5,6.5,39.2,1.8,4.6,39.3,0.4,0.5,88.6,3.9,1.3,1.0,0.6,0.5,2,0,9.54
Brandan Wright,DAL,F,75,19.3,7.3,3.1,4.8,64.2,0.0,0.0,0.0,1.0,1.5,69.6,4.3,0.5,0.5,0.7,1.3,3,0,20.44
Joakim Noah,CHI,C,67,30.6,7.2,2.8,6.4,44.5,0.0,0.0,0.0,1.6,2.6,60.3,9.6,4.7,1.8,0.7,1.1,15,0,15.35
Jared Dudley,MIL,SF,72,23.8,7.2,2.8,5.9,46.8,1.0,2.7,38.5,0.7,0.9,71.6,3.1,1.8,0.9,1.0,0.2,0,0,12.31
Carl Landry,SAC,PF,70,17.0,7.2,2.7,5.3,51.5,0.0,0.0,0.0,1.8,2.1,82.0,3.8,0.4,0.8,0.2,0.2,3,0,14.93
Trevor Booker,UTAH,F,79,19.8,7.2,2.9,5.9,48.7,0.4,1.1,34.5,1.1,1.9,58.1,5.0,1.1,1.1,0.5,0.5,3,0,15.31
Quincy Pondexter,MEM,F,75,23.9,7.2,2.5,6.0,42.1,1.2,3.3,37.3,0.9,1.3,74.0,2.6,1.3,0.7,0.3,0.3,0,0,9.94
Lance Thomas,OKC,F,62,24.0,7.1,2.9,7.1,41.2,0.1,0.4,31.8,1.2,1.6,72.7,3.1,1.1,1.2,0.6,0.1,0,0,8.03
Leandro Barbosa,GS,G,66,14.9,7.1,2.8,5.8,47.4,0.7,1.7,38.4,0.9,1.1,78.4,1.4,1.5,0.7,0.6,0.1,0,0,15.33
Jason Terry,HOU,G,77,21.3,7.0,2.4,5.8,42.2,1.6,4.2,39.0,0.5,0.6,81.3,1.6,1.9,1.0,0.9,0.2,0,0,11.48
John Henson,MIL,PF,67,18.3,7.0,2.9,5.2,56.6,0.0,0.0,0.0,1.2,2.0,56.9,4.7,0.9,1.3,0.4,2.0,2,0,18.08
Austin Rivers,NO,PG,76,20.6,7.0,2.7,6.5,40.9,0.5,1.7,29.8,1.1,1.7,67.5,2.0,2.0,0.9,0.6,0.2,0,0,10.36
Jusuf Nurkic,DEN,C,62,17.8,6.9,2.8,6.2,44.6,0.0,0.0,0.0,1.4,2.1,63.6,6.2,0.8,1.4,0.8,1.1,4,0,14.84
Will Barton,POR,SG,58,16.9,6.8,2.6,6.1,42.5,0.4,1.5,27.1,1.3,1.6,78.7,2.8,1.4,1.1,0.8,0.3,2,0,13.60
CJ McCollum,POR,SG,62,15.7,6.8,2.6,5.9,43.6,0.9,2.2,39.6,0.8,1.2,69.9,1.5,1.0,0.8,0.7,0.1,0,0,13.15
Chase Budinger,MIN,SF,67,19.2,6.8,2.5,5.8,43.3,0.8,2.1,36.4,1.0,1.2,82.7,3.0,1.0,0.7,0.7,0.1,0,0,12.26
Cory Joseph,SA,PG,79,18.3,6.8,2.6,5.2,50.4,0.2,0.6,36.4,1.3,1.8,73.4,2.4,2.4,0.8,0.6,0.2,0,0,15.57
Brian Roberts,CHA,PG,72,18.5,6.7,2.4,6.3,38.9,0.9,2.7,32.1,0.9,1.0,89.2,1.5,2.3,0.8,0.5,0.1,0,0,11.74
Darrell Arthur,DEN,F,58,17.0,6.6,2.7,6.6,40.4,0.4,1.9,23.6,0.8,1.0,78.0,2.9,1.0,0.8,0.8,0.4,2,0,11.57
Aron Baynes,SA,C,70,16.0,6.6,2.6,4.7,56.6,0.0,0.1,25.0,1.3,1.5,86.5,4.5,0.5,0.9,0.2,0.3,5,0,15.97
Kevin Seraphin,WSH,C,79,15.6,6.6,2.9,5.7,51.3,0.0,0.0,0.0,0.7,1.0,70.7,3.6,0.7,1.2,0.1,0.7,1,0,12.61
Alexis Ajinca,NO,C,68,14.1,6.5,2.7,4.8,55.0,0.0,0.0,0.0,1.2,1.5,81.8,4.6,0.7,1.0,0.3,0.8,5,0,20.01
Anthony Tolliver,PHX,PF,76,18.8,6.3,2.1,5.2,41.0,1.4,3.8,36.6,0.7,0.9,78.3,3.1,0.8,0.7,0.3,0.2,1,0,11.10
Jerami Grant,PHI,PF,65,21.2,6.3,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3.0,59.1,3.0,1.2,1.3,0.6,1.0,0,0,8.72
Andrew Bogut,GS,C,67,23.6,6.3,3.0,5.3,56.3,0.0,0.0,0.0,0.3,0.6,52.4,8.1,2.7,1.6,0.6,1.7,6,0,15.82
Charlie Villanueva,DAL,PF,64,10.6,6.3,2.3,5.7,41.4,1.3,3.5,37.6,0.3,0.5,57.1,2.3,0.3,0.4,0.2,0.3,0,0,17.50
Ramon Sessions,SAC,G,64,18.6,6.3,2.0,5.2,37.4,0.3,0.9,31.7,2.1,2.7,76.9,2.3,2.8,1.3,0.5,0.0,0,0,11.17
Alex Len,PHX,C,69,22.0,6.3,2.6,5.1,50.7,0.0,0.0,33.3,1.1,1.5,70.2,6.6,0.5,1.1,0.5,1.5,10,0,13.54
Shane Larkin,NY,G,76,24.5,6.2,2.5,5.7,43.3,0.5,1.5,30.2,0.8,1.0,78.2,2.3,3.0,1.1,1.2,0.1,1,0,10.90
Jason Thompson,SAC,PF,81,24.6,6.1,2.5,5.3,47.0,0.0,0.0,0.0,1.1,1.8,62.2,6.5,1.0,1.0,0.4,0.7,7,0,10.23
Tony Snell,CHI,SG,72,19.6,6.0,2.2,5.2,42.9,1.0,2.7,37.1,0.6,0.8,80.0,2.4,0.9,0.7,0.4,0.2,1,0,10.19
Tarik Black,HOU,C,63,19.0,6.0,2.5,4.3,57.5,0.0,0.0,0.0,1.0,1.9,55.1,5.8,0.7,0.8,0.3,0.4,5,0,14.76
Otto Porter Jr.,WSH,SF,74,19.4,6.0,2.4,5.3,45.0,0.5,1.4,33.7,0.8,1.1,73.4,3.0,0.9,0.7,0.6,0.4,0,0,11.64
Kyle Singler,DET,F,80,21.8,6.0,2.2,5.6,38.6,1.2,3.0,39.8,0.5,0.7,76.9,2.4,1.1,0.7,0.6,0.3,0,0,8.50
Jonas Jerebko,DET,F,75,16.4,6.0,2.3,5.1,44.6,0.7,1.9,38.6,0.7,0.9,84.8,3.8,0.9,0.6,0.6,0.2,1,0,14.99
Shaun Livingston,GS,G,78,18.8,5.9,2.5,5.1,50.0,0.0,0.0,0.0,0.8,1.2,71.4,2.3,3.3,1.3,0.6,0.3,1,0,12.91
Caron Butler,DET,SF,78,20.8,5.9,2.1,5.1,40.7,1.1,2.8,37.9,0.7,0.8,90.2,2.5,1.0,0.6,0.6,0.1,0,0,9.31
Quincy Acy,NY,F,68,18.9,5.9,2.2,4.9,45.9,0.3,0.9,30.0,1.1,1.4,78.4,4.4,1.0,0.9,0.4,0.3,1,0,11.96
Richard Jefferson,DAL,F,74,16.8,5.8,1.9,4.4,44.4,0.9,2.1,42.6,1.1,1.5,68.4,2.5,0.8,0.7,0.4,0.1,2,0,11.34
Spencer Hawes,LAC,PF,73,17.5,5.8,2.2,5.7,39.3,0.8,2.4,31.3,0.6,0.9,64.7,3.5,1.2,0.8,0.3,0.7,0,0,9.83
Vince Carter,MEM,SG,66,16.5,5.8,2.0,6.2,33.3,1.0,3.5,29.7,0.7,0.9,78.9,2.0,1.2,0.7,0.7,0.2,0,0,9.66
Kirk Hinrich,CHI,SG,66,24.4,5.7,2.2,5.8,37.3,0.9,2.5,34.5,0.5,0.8,70.0,1.8,2.2,1.1,0.7,0.2,0,0,6.82
Pero Antic,ATL,PF,63,16.5,5.7,1.7,4.7,36.5,0.8,2.7,30.1,1.4,2.0,71.5,3.0,0.8,0.8,0.3,0.2,0,0,9.57
Al-Farouq Aminu,DAL,PF,74,18.5,5.6,2.0,4.8,41.2,0.5,1.7,27.4,1.1,1.6,71.2,4.6,0.8,0.7,0.9,0.8,4,0,14.45
Cole Aldrich,NY,C,61,16.0,5.5,2.4,4.9,47.8,0.0,0.0,0.0,0.8,1.0,78.1,5.5,1.2,1.0,0.6,1.1,6,0,18.16
Shawne Williams,MIA,SF,63,17.3,5.4,1.9,4.8,40.3,1.0,2.8,36.0,0.6,0.6,87.5,2.6,0.7,0.5,0.4,0.3,1,0,10.57
Chris Andersen,MIA,PF,60,18.9,5.3,2.0,3.5,58.0,0.1,0.2,30.8,1.3,1.9,66.7,5.0,0.7,0.7,0.4,1.0,1,0,16.12
JaKarr Sampson,PHI,SF,74,15.3,5.2,2.0,4.7,42.2,0.4,1.7,24.4,0.9,1.3,67.0,2.2,1.0,1.0,0.5,0.4,0,0,9.39
Kent Bazemore,ATL,SG,75,17.7,5.2,1.9,4.4,42.6,0.6,1.8,36.4,0.8,1.3,60.0,3.0,1.0,1.0,0.7,0.4,0,0,9.70
Kosta Koufos,MEM,C,81,16.6,5.2,2.2,4.4,50.8,0.0,0.0,0.0,0.7,1.0,64.7,5.3,0.5,0.9,0.4,0.8,0,0,14.21
Dante Cunningham,NO,F,66,25.0,5.2,2.3,5.1,45.7,0.0,0.2,10.0,0.4,0.7,61.7,3.9,0.8,0.5,0.7,0.6,1,0,8.97
James Ennis III,MIA,SF,62,17.0,5.0,1.6,4.0,40.9,0.5,1.5,32.6,1.3,1.5,84.0,2.8,0.8,0.6,0.4,0.3,1,0,11.53
Joe Ingles,UTAH,SF,79,21.2,5.0,1.9,4.5,41.5,0.9,2.6,35.6,0.4,0.5,75.0,2.2,2.3,1.2,0.9,0.1,0,0,9.64
Lavoy Allen,IND,F,63,17.0,5.0,2.2,4.7,47.2,0.0,0.0,0.0,0.5,0.7,70.2,5.1,1.2,0.6,0.2,0.7,4,0,14.91
Dante Exum,UTAH,PG,82,22.2,4.8,1.8,5.1,34.9,1.0,3.2,31.4,0.2,0.4,62.5,1.6,2.4,1.4,0.5,0.2,0,0,5.70
Matthew Dellavedova,CLE,PG,67,20.6,4.8,1.7,4.6,36.2,1.0,2.5,40.7,0.4,0.6,76.3,1.9,3.0,0.9,0.4,0.0,2,0,8.56
Bismack Biyombo,CHA,C,64,19.4,4.8,1.6,2.9,54.3,0.0,0.0,0.0,1.6,2.7,58.3,6.4,0.3,0.8,0.3,1.5,6,0,15.18
Damjan Rudez,IND,SF,68,15.4,4.8,1.8,3.9,45.2,1.0,2.5,40.6,0.2,0.3,69.6,0.7,0.8,0.7,0.2,0.1,0,0,8.21
Robert Sacre,LAL,C,67,16.9,4.6,1.9,4.6,41.2,0.0,0.0,0.0,0.8,1.2,67.1,3.5,0.8,0.5,0.4,0.6,0,0,10.93
Jon Leuer,MEM,F,63,13.1,4.5,1.9,4.3,44.3,0.1,0.5,24.1,0.6,0.9,62.7,3.3,0.7,0.6,0.3,0.1,1,0,11.97
Andre Miller,WSH,PG,81,15.5,4.4,1.8,3.6,50.0,0.1,0.4,20.6,0.7,1.0,75.3,1.9,3.5,1.3,0.4,0.1,1,0,13.37
Nik Stauskas,SAC,G,73,15.4,4.4,1.5,4.1,36.5,0.7,2.0,32.2,0.8,0.9,85.9,1.2,0.9,0.5,0.3,0.2,0,0,7.50
Ian Mahinmi,IND,C,61,18.8,4.3,1.9,3.5,55.2,0.0,0.0,0.0,0.5,1.7,30.4,5.8,0.5,1.0,0.5,0.8,2,0,10.84
Steve Blake,POR,PG,81,18.9,4.3,1.5,4.0,37.3,1.0,2.7,35.2,0.4,0.5,70.7,1.7,3.6,1.3,0.5,0.1,0,0,9.48
Justin Holiday,GS,SF,59,11.1,4.3,1.5,4.0,38.7,0.6,1.8,32.1,0.6,0.8,82.2,1.2,0.8,0.5,0.7,0.2,0,0,12.13
Udonis Haslem,MIA,PF,62,16.0,4.2,1.7,3.9,44.8,0.0,0.2,20.0,0.7,1.0,70.3,4.2,0.7,0.7,0.3,0.2,3,0,10.68
Nick Calathes,MEM,SG,58,14.4,4.2,1.8,4.3,42.1,0.2,0.7,25.6,0.4,0.8,53.3,1.8,2.5,1.1,1.1,0.1,0,0,12.33
Nick Collison,OKC,F,66,16.7,4.1,1.6,3.8,41.9,0.2,0.9,26.7,0.7,1.0,69.2,3.8,1.4,0.7,0.5,0.4,0,0,11.23
Pablo Prigioni,NY,PG,67,17.9,4.1,1.4,3.4,39.9,0.9,2.5,34.3,0.5,0.6,85.4,1.8,2.6,0.9,1.2,0.0,0,0,12.26
Luke Babbitt,NO,F,63,13.2,4.1,1.5,3.0,47.9,0.9,1.8,51.3,0.2,0.3,68.4,1.8,0.4,0.4,0.3,0.2,0,0,11.15
Miles Plumlee,PHX,C,73,16.4,4.0,1.9,3.5,53.5,0.0,0.0,0.0,0.3,0.6,47.8,4.4,0.5,0.7,0.6,0.9,1,0,13.44
Glen Davis,LAC,PF,74,12.2,4.0,1.6,3.4,45.9,0.0,0.1,0.0,0.8,1.3,63.2,2.3,0.5,0.5,0.6,0.3,0,0,10.88
Hedo Turkoglu,LAC,SF,62,11.4,3.7,1.3,3.0,44.1,1.0,2.2,43.2,0.1,0.2,54.5,1.6,0.6,0.5,0.3,0.1,0,0,10.54
Matt Bonner,SA,C,72,13.0,3.7,1.3,3.2,40.9,0.6,1.8,36.5,0.4,0.5,81.1,1.6,0.7,0.2,0.1,0.2,0,0,10.13
Dewayne Dedmon,ORL,C,59,14.3,3.7,1.5,2.7,56.2,0.0,0.0,0.0,0.6,1.1,53.1,5.0,0.2,0.9,0.3,0.8,2,0,13.31
Tyler Hansbrough,TOR,PF,74,14.3,3.6,1.2,2.2,52.1,0.0,0.1,14.3,1.3,1.9,69.8,3.6,0.3,0.3,0.4,0.2,2,0,13.30
Kendrick Perkins,OKC,C,68,16.9,3.6,1.5,3.3,44.9,0.0,0.0,0.0,0.6,1.2,50.6,4.7,0.8,1.4,0.2,0.6,0,0,7.03
Andre Roberson,OKC,SG,67,19.2,3.4,1.4,3.0,45.8,0.3,1.3,24.7,0.3,0.7,47.9,3.8,1.0,0.7,0.8,0.4,1,0,9.09
Jason Maxiell,CHA,PF,61,14.4,3.3,1.3,3.1,42.2,0.0,0.0,0.0,0.7,1.2,57.7,3.3,0.3,0.5,0.3,0.7,0,0,10.46
Joey Dorsey,HOU,PF,69,12.4,2.7,1.2,2.1,55.2,0.0,0.0,0.0,0.3,1.2,28.9,4.0,0.4,0.6,0.6,0.4,0,0,11.10
