PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Baron Davis,GS,PG,82,39.0,21.8,7.9,18.6,42.6,2.1,6.4,33.0,3.9,5.2,75.0,4.7,7.6,2.8,2.3,0.5,18,3,19.85
Jason Richardson,CHA,SG,82,38.4,21.8,7.9,17.9,44.1,3.0,7.3,40.6,3.0,4.0,75.2,5.4,3.1,2.0,1.4,0.7,5,0,18.60
Joe Johnson,ATL,G,82,40.8,21.7,7.9,18.3,43.2,2.1,5.4,38.1,3.9,4.6,83.4,4.5,5.8,2.7,1.0,0.2,9,0,17.67
Tracy McGrady,HOU,SG,66,37.0,21.6,8.3,19.8,41.9,1.3,4.5,29.2,3.7,5.4,68.4,5.1,5.9,2.4,1.0,0.5,5,1,18.60
Antawn Jamison,WSH,PF,79,38.7,21.4,7.8,17.9,43.6,1.5,4.5,33.9,4.2,5.5,76.0,10.2,1.5,1.4,1.3,0.4,44,0,20.19
Vince Carter,NJ,SG,76,38.9,21.3,7.7,16.9,45.6,1.3,3.6,35.9,4.6,5.6,81.6,6.0,5.1,2.4,1.2,0.4,9,0,18.93
Carlos Boozer,UTAH,PF,81,34.9,21.1,8.8,16.0,54.7,0.0,0.0,0.0,3.6,4.9,73.8,10.4,2.9,2.6,1.2,0.5,51,1,21.83
Chris Paul,NO,PG,80,37.6,21.1,7.9,16.1,48.8,1.2,3.1,36.9,4.2,4.9,85.1,4.0,11.6,2.5,2.7,0.1,56,1,28.39
Al Jefferson,MIN,C,82,35.6,21.0,8.8,17.6,50.0,0.0,0.1,0.0,3.5,4.8,72.1,11.1,1.4,2.0,0.9,1.5,55,0,22.84
Dwight Howard,ORL,C,82,37.7,20.7,7.1,11.9,59.9,0.0,0.0,0.0,6.5,10.9,59.0,14.2,1.3,3.2,0.9,2.1,69,0,22.61
David West,NO,F,76,37.8,20.6,8.3,17.2,48.2,0.1,0.3,24.0,3.9,4.6,85.0,8.9,2.3,2.2,0.8,1.3,29,0,19.98
Jamal Crawford,NY,G,80,39.9,20.6,7.1,17.4,41.0,2.2,6.2,35.6,4.1,4.8,86.4,2.6,5.0,2.4,1.0,0.2,0,0,16.35
Kevin Durant,SEA,SF,80,34.6,20.3,7.3,17.1,43.0,0.7,2.6,28.8,4.9,5.6,87.3,4.4,2.4,2.9,1.0,0.9,1,0,15.87
Monta Ellis,GS,SG,81,37.9,20.2,8.0,15.1,53.1,0.1,0.6,23.1,4.0,5.1,76.7,5.0,3.9,2.1,1.5,0.3,5,0,18.92
Rudy Gay,MEM,SF,81,37.0,20.1,7.7,16.7,46.1,1.7,4.8,34.6,3.1,3.9,78.5,6.2,2.0,2.3,1.4,1.0,10,0,17.34
Stephen Jackson,GS,SF,73,39.1,20.1,6.7,16.5,40.5,2.5,6.9,36.3,4.2,5.1,83.2,4.4,4.1,2.7,1.3,0.4,1,0,14.94
Josh Howard,DAL,SF,76,36.3,19.9,7.5,16.4,45.5,0.9,2.8,31.9,4.1,5.1,81.3,7.0,2.2,1.5,0.8,0.4,9,0,18.53
Andre Iguodala,PHI,SG,82,39.5,19.9,7.1,15.6,45.6,1.2,3.7,32.9,4.5,6.2,72.1,5.4,4.8,2.6,2.1,0.6,8,0,19.09
Paul Pierce,BOS,SF,80,35.9,19.6,6.4,13.7,46.4,1.8,4.6,39.2,5.1,6.1,84.3,5.1,4.5,2.8,1.3,0.5,7,0,19.85
Danny Granger,IND,SF,80,36.0,19.6,6.7,15.1,44.6,2.1,5.3,40.4,4.0,4.7,85.2,6.1,2.1,2.1,1.2,1.1,7,0,16.66
Hedo Turkoglu,ORL,SF,82,36.9,19.5,6.8,14.9,45.6,2.0,5.1,40.0,4.0,4.8,82.9,5.7,5.0,3.0,0.9,0.3,8,2,17.66
Manu Ginobili,SA,G,74,31.0,19.5,6.1,13.3,46.0,2.1,5.3,40.1,5.1,6.0,86.0,4.8,4.5,2.7,1.5,0.4,5,0,24.07
Tim Duncan,SA,C,78,34.0,19.3,7.5,15.1,49.7,0.0,0.1,0.0,4.3,5.9,73.0,11.3,2.8,2.3,0.7,1.9,53,0,24.05
Brandon Roy,POR,SG,74,37.7,19.1,7.2,15.8,45.4,1.0,2.9,34.0,3.8,5.0,75.3,4.7,5.8,1.8,1.1,0.2,10,1,19.27
Mike Dunleavy,IND,SG,82,36.0,19.1,6.5,13.6,47.6,2.0,4.7,42.4,4.1,4.9,83.4,5.2,3.5,2.3,1.0,0.4,5,0,17.27
Deron Williams,UTAH,PG,82,37.3,18.8,6.9,13.6,50.7,1.0,2.6,39.5,4.0,5.0,80.3,3.0,10.5,3.4,1.1,0.3,52,0,20.75
Kevin Garnett,BOS,PF,71,32.8,18.8,7.5,13.9,53.9,0.0,0.2,0.0,3.8,4.7,80.1,9.2,3.4,1.9,1.4,1.3,29,0,25.42
Ben Gordon,CHI,SG,72,31.8,18.6,6.4,14.8,43.4,2.0,4.8,41.0,3.7,4.1,90.8,3.1,3.0,2.1,0.8,0.1,0,0,16.89
Rashard Lewis,ORL,PF,81,38.0,18.2,6.4,14.0,45.5,2.8,6.8,40.9,2.7,3.2,83.8,5.4,2.4,1.7,1.2,0.5,1,0,16.54
LaMarcus Aldridge,POR,C,76,34.9,17.8,7.4,15.3,48.4,0.0,0.1,14.3,3.0,3.9,76.2,7.6,1.6,1.7,0.7,1.2,19,0,18.32
Ray Allen,BOS,SG,73,35.9,17.4,6.0,13.5,44.5,2.5,6.2,39.8,2.9,3.2,90.7,3.7,3.1,1.7,0.9,0.2,1,0,16.60
Richard Hamilton,DET,SG,72,33.7,17.3,6.9,14.3,48.4,0.9,2.0,44.0,2.6,3.1,83.3,3.3,4.2,1.8,1.0,0.1,1,0,18.18
Josh Smith,ATL,PF,81,35.5,17.2,6.4,14.0,45.7,0.3,1.2,25.3,4.1,5.8,71.0,8.2,3.4,3.0,1.5,2.8,19,1,19.32
Andre Miller,PHI,PG,82,36.8,17.0,6.9,14.1,49.2,0.0,0.4,8.8,3.1,4.1,77.2,4.0,6.9,2.5,1.3,0.1,14,0,18.57
Chauncey Billups,DET,PG,78,32.3,17.0,5.0,11.2,44.8,1.8,4.4,40.1,5.1,5.6,91.8,2.7,6.8,2.1,1.3,0.2,13,0,23.48
Steve Nash,PHX,PG,81,34.3,16.9,6.0,11.9,50.4,2.2,4.7,47.0,2.7,3.0,90.6,3.5,11.1,3.6,0.7,0.1,48,0,21.04
Peja Stojakovic,NO,SF,77,35.2,16.4,5.9,13.3,44.0,3.0,6.8,44.1,1.7,1.8,92.9,4.3,1.2,0.8,0.7,0.1,4,0,15.76
Mike Miller,MEM,SG,70,35.3,16.4,5.9,11.8,50.2,2.2,5.1,43.2,2.3,3.0,77.4,6.7,3.4,2.6,0.5,0.2,13,0,16.07
Leandro Barbosa,PHX,G,82,29.5,15.6,5.8,12.5,46.2,2.0,5.1,38.9,2.1,2.6,82.2,2.8,2.6,1.4,0.9,0.2,0,0,15.81
Jason Terry,DAL,G,82,31.5,15.5,5.7,12.3,46.7,1.7,4.4,37.5,2.3,2.7,85.7,2.5,3.2,1.1,1.1,0.2,0,0,17.92
Rashad McCants,MIN,SG,75,26.9,14.9,5.7,12.6,45.3,1.9,4.7,40.7,1.5,2.1,74.8,2.7,2.2,2.3,0.9,0.2,0,0,14.82
Marvin Williams,ATL,PF,80,34.6,14.8,5.3,11.5,46.2,0.0,0.1,10.0,4.2,5.1,82.2,5.7,1.7,1.6,1.0,0.4,7,0,14.74
Mehmet Okur,UTAH,C,72,33.2,14.5,5.2,11.7,44.5,1.6,4.1,38.8,2.6,3.2,80.4,7.7,2.0,1.4,0.8,0.4,23,0,15.15
Raymond Felton,CHA,G,79,37.6,14.4,5.2,12.6,41.3,0.7,2.5,28.0,3.3,4.1,80.0,3.0,7.4,2.7,1.2,0.2,17,0,13.98
Andrew Bogut,MIL,C,78,34.9,14.3,6.0,11.7,51.1,0.0,0.1,0.0,2.4,4.1,58.7,9.8,2.6,2.2,0.8,1.7,38,0,17.61
Lamar Odom,LAL,PF,77,37.9,14.2,5.4,10.3,52.5,0.4,1.5,27.4,3.0,4.3,69.8,10.6,3.5,2.0,1.0,0.9,44,1,16.67
Zydrunas Ilgauskas,CLE,C,73,30.4,14.1,5.7,12.0,47.4,0.0,0.0,0.0,2.7,3.3,80.2,9.3,1.4,1.8,0.5,1.6,29,0,18.65
Emeka Okafor,CHA,C,82,33.1,13.8,5.6,10.5,53.5,0.0,0.0,0.0,2.6,4.6,57.0,10.7,0.9,2.0,0.8,1.7,39,0,17.46
Ricky Davis,MIA,SG,82,36.1,13.8,5.1,11.8,43.3,1.6,4.1,40.5,1.9,2.4,78.7,4.3,3.4,2.3,1.1,0.2,4,0,12.17
Al Harrington,GS,PF,81,27.0,13.6,5.0,11.4,43.4,1.9,5.0,37.5,1.8,2.3,77.4,5.4,1.6,1.1,0.9,0.2,7,0,15.64
Brad Miller,SAC,C,72,34.9,13.4,4.7,10.1,46.3,0.4,1.3,31.1,3.6,4.3,84.8,9.5,3.7,2.3,1.0,1.0,29,0,17.09
Travis Outlaw,POR,SF,82,26.7,13.3,5.1,11.8,43.3,0.5,1.2,39.6,2.7,3.6,74.2,4.6,1.3,1.3,0.7,0.8,4,0,15.64
Tayshaun Prince,DET,SF,82,32.9,13.2,5.1,11.5,44.8,0.6,1.8,36.3,2.3,2.9,76.8,4.9,3.3,1.1,0.5,0.4,4,0,15.57
Andres Nocioni,CHI,SF,82,24.6,13.2,4.6,10.7,43.2,1.5,4.2,36.4,2.4,3.0,80.7,4.2,1.2,1.6,0.3,0.5,1,0,14.02
Grant Hill,PHX,SF,70,31.7,13.1,5.1,10.2,50.3,0.5,1.5,31.7,2.4,2.8,86.7,5.0,2.9,1.4,0.9,0.8,4,0,15.63
Rafer Alston,HOU,PG,74,34.1,13.1,4.9,12.5,39.4,1.9,5.5,35.1,1.3,1.9,71.5,3.5,5.3,2.2,1.3,0.2,4,0,13.36
Cuttino Mobley,LAC,SG,77,35.1,12.8,4.9,11.3,43.3,0.9,2.5,34.9,2.1,2.6,81.9,3.6,2.6,1.6,1.0,0.4,1,0,11.40
Al Thornton,LAC,SF,79,27.3,12.7,4.7,11.0,42.9,0.5,1.6,33.1,2.7,3.6,74.3,4.5,1.2,1.6,0.6,0.5,7,0,12.53
Rasheed Wallace,DET,PF,77,30.5,12.7,4.9,11.3,43.2,1.5,4.1,35.6,1.5,1.9,76.7,6.6,1.8,1.1,1.2,1.7,10,0,17.13
Nate Robinson,NY,PG,72,26.2,12.7,4.6,10.9,42.3,1.3,4.1,33.2,2.1,2.7,78.6,3.1,2.9,1.4,0.8,0.0,0,0,15.70
Ryan Gomes,MIN,SF,82,29.7,12.6,4.8,10.5,45.7,0.7,2.2,33.0,2.3,2.8,83.0,5.8,1.8,1.2,0.8,0.1,9,0,15.80
John Salmons,SAC,SF,81,31.1,12.5,4.7,9.9,47.7,0.5,1.5,32.5,2.6,3.2,82.3,4.3,2.6,2.1,1.1,0.4,6,0,14.29
Anthony Parker,TOR,SG,82,32.1,12.5,4.8,10.1,47.6,1.6,3.7,43.8,1.2,1.5,81.6,4.1,2.2,1.1,1.0,0.2,0,0,14.69
Willie Green,PHI,SG,74,26.6,12.4,5.1,11.8,43.6,0.7,2.4,28.5,1.5,2.0,75.7,2.5,2.0,1.5,0.7,0.3,0,0,13.02
Kenyon Martin,DEN,PF,71,30.4,12.4,5.3,9.8,53.8,0.0,0.2,18.2,1.7,3.0,58.0,6.5,1.3,1.3,1.2,1.2,10,0,14.77
Francisco Garcia,SAC,SG,79,26.5,12.3,4.4,9.5,46.3,1.4,3.7,39.1,2.1,2.6,77.9,3.3,1.6,1.6,1.2,0.6,1,0,15.47
JR Smith,DEN,G,74,19.2,12.3,4.2,9.1,46.1,2.1,5.3,40.3,1.7,2.4,71.9,2.1,1.7,1.5,0.8,0.2,0,0,18.28
Troy Murphy,IND,PF,75,28.1,12.2,4.2,9.2,45.5,1.3,3.1,39.8,2.6,3.2,79.7,7.2,2.2,1.3,0.7,0.4,10,0,15.87
Ronnie Brewer,UTAH,SF,76,27.5,12.0,4.7,8.3,55.8,0.1,0.7,22.0,2.6,3.4,75.9,2.9,1.8,0.9,1.7,0.3,0,0,18.30
Raja Bell,PHX,SG,75,35.3,11.9,4.2,10.0,42.1,2.3,5.9,40.1,1.1,1.2,86.8,3.7,2.2,0.9,0.7,0.4,1,0,10.48
Josh Childress,ATL,F,76,29.9,11.8,4.3,7.5,57.1,0.3,0.8,36.7,2.9,3.6,80.7,4.9,1.5,1.3,0.9,0.6,3,0,18.00
Tyson Chandler,NO,C,79,35.2,11.8,4.8,7.7,62.3,0.0,0.0,0.0,2.2,3.7,59.3,11.7,1.0,1.7,0.6,1.1,38,0,17.46
Derek Fisher,LAL,PG,82,27.4,11.7,4.1,9.5,43.6,1.4,3.4,40.6,2.0,2.3,88.3,2.1,2.9,1.1,1.0,0.0,0,0,13.71
Charlie Villanueva,MIL,PF,76,24.1,11.7,4.7,10.7,43.5,0.7,2.4,29.7,1.6,2.1,78.3,6.1,1.0,1.4,0.4,0.5,9,0,15.12
Lou Williams,PHI,SG,80,23.3,11.5,4.0,9.4,42.4,0.7,1.9,35.9,2.8,3.6,78.3,2.1,3.2,1.6,1.0,0.2,0,0,16.80
Kirk Hinrich,CHI,SG,75,31.7,11.5,4.4,10.6,41.4,1.1,3.2,35.0,1.6,1.9,83.1,3.3,6.0,2.1,1.2,0.3,7,1,13.41
Wally Szczerbiak,SEA,SG,75,23.1,11.5,4.1,9.6,43.1,1.2,2.9,41.3,2.0,2.3,85.1,2.9,1.4,1.0,0.3,0.2,0,0,14.02
Hakim Warrick,MEM,PF,75,23.4,11.4,4.4,8.7,50.2,0.2,0.6,27.1,2.4,3.5,70.4,4.7,0.7,1.1,0.5,0.4,5,0,16.09
Jose Calderon,TOR,G,82,30.3,11.2,4.5,8.6,51.9,1.0,2.2,42.9,1.3,1.5,90.8,2.9,8.3,1.5,1.1,0.1,25,0,20.77
DeShawn Stevenson,WSH,SG,82,31.3,11.2,3.7,9.5,38.6,1.9,5.0,38.3,1.9,2.4,79.7,2.9,3.1,1.2,0.8,0.2,0,0,12.65
Linas Kleiza,DEN,SF,79,23.9,11.1,3.9,8.3,47.2,1.2,3.5,33.9,2.1,2.7,77.0,4.2,1.2,1.1,0.6,0.2,1,0,14.50
Andrei Kirilenko,UTAH,SF,72,30.8,11.0,3.8,7.6,50.6,0.6,1.6,37.9,2.8,3.6,77.0,4.7,4.0,1.9,1.2,1.5,4,1,17.11
Juan Carlos Navarro,MEM,PG,82,25.8,10.9,3.8,9.3,40.2,1.9,5.3,36.1,1.5,1.8,84.9,2.6,2.2,1.6,0.6,0.0,1,0,11.84
David Lee,NY,PF,81,29.1,10.8,4.2,7.6,55.2,0.0,0.0,0.0,2.4,2.9,81.9,8.9,1.2,1.2,0.7,0.4,23,0,18.18
Jason Kidd,NJ,PG,80,36.3,10.8,3.8,9.9,38.5,1.5,3.9,38.1,1.7,2.1,81.8,7.5,10.1,3.3,1.7,0.3,35,13,16.77
Earl Watson,SEA,PG,78,29.1,10.7,4.3,9.6,45.4,0.6,1.7,37.1,1.4,1.9,76.6,2.9,6.8,2.2,0.9,0.1,7,1,14.57
Martell Webster,POR,SF,75,28.4,10.7,3.7,8.7,42.2,1.6,4.2,38.8,1.6,2.2,73.5,3.9,1.2,1.1,0.6,0.4,0,0,11.97
Brendan Haywood,WSH,C,80,27.9,10.6,4.0,7.5,52.8,0.0,0.0,0.0,2.7,3.7,73.5,7.2,0.9,1.4,0.4,1.7,16,0,18.14
Rajon Rondo,BOS,PG,77,29.9,10.6,4.6,9.3,49.2,0.1,0.2,26.3,1.4,2.3,61.1,4.2,5.1,1.9,1.7,0.2,4,0,15.74
Samuel Dalembert,PHI,C,82,33.2,10.5,4.1,8.1,51.3,0.0,0.0,0.0,2.3,3.2,70.7,10.4,0.5,1.9,0.5,2.3,26,0,15.52
Jeff Green,SEA,F,80,28.2,10.5,4.0,9.4,42.7,0.3,1.0,27.6,2.2,3.0,74.4,4.7,1.5,2.0,0.6,0.6,4,0,9.93
Andris Biedrins,GS,C,76,27.3,10.5,4.5,7.1,62.6,0.0,0.0,0.0,1.5,2.5,62.0,9.8,1.0,1.1,0.7,1.2,27,0,19.01
Luis Scola,HOU,F,82,24.7,10.3,4.2,8.2,51.5,0.0,0.0,0.0,1.9,2.9,66.8,6.4,1.3,1.3,0.7,0.2,10,0,16.13
Andrea Bargnani,TOR,C,78,23.9,10.2,3.6,9.3,38.6,1.2,3.3,34.5,1.8,2.2,84.0,3.7,1.1,1.1,0.3,0.5,1,0,10.96
Al Horford,ATL,C,81,31.4,10.1,4.1,8.2,49.8,0.0,0.1,0.0,1.9,2.6,73.1,9.7,1.5,1.7,0.7,0.9,25,0,14.85
Joe Smith,CHI,PF,77,22.4,10.1,4.1,8.5,47.8,0.0,0.0,0.0,2.0,2.6,75.5,5.2,0.9,0.9,0.4,0.6,6,0,16.37
Michael Finley,SA,SG,82,26.9,10.1,3.8,9.3,41.4,1.6,4.4,37.0,0.8,1.0,80.0,3.1,1.4,0.7,0.4,0.1,0,0,11.35
Jarrett Jack,POR,G,82,27.2,9.9,3.3,7.6,43.1,0.8,2.3,34.2,2.6,3.0,86.7,2.9,3.8,2.2,0.7,0.0,3,0,12.98
Kyle Korver,PHI,SG,75,23.1,9.9,3.4,7.7,44.3,1.5,3.9,37.5,1.6,1.7,91.5,2.3,1.3,1.0,0.6,0.4,1,0,12.83
Bostjan Nachbar,NJ,SF,75,22.1,9.8,3.3,8.1,40.2,1.3,3.5,35.9,2.1,2.6,78.6,3.5,1.2,1.1,0.6,0.3,1,0,12.46
Nick Collison,SEA,F,78,28.5,9.8,4.1,8.2,50.2,0.0,0.0,0.0,1.6,2.1,73.7,9.4,1.4,1.5,0.6,0.8,23,0,14.91
Kyle Lowry,MEM,PG,82,25.5,9.6,3.1,7.2,43.2,0.4,1.7,25.7,3.0,4.2,69.8,3.0,3.6,1.5,1.1,0.3,1,0,14.23
Craig Smith,MIN,PF,77,20.1,9.4,3.9,6.9,56.3,0.0,0.1,0.0,1.7,2.6,66.5,4.6,0.8,1.2,0.5,0.2,1,0,16.82
Shane Battier,HOU,SF,80,36.3,9.3,3.3,7.7,42.8,1.7,4.6,37.7,0.9,1.3,74.3,5.1,1.9,1.0,1.0,1.1,1,0,11.63
Damien Wilkins,SEA,SG,76,24.3,9.2,3.6,8.9,40.3,0.7,2.0,32.3,1.4,1.9,73.6,3.2,2.0,1.2,0.8,0.3,0,0,11.27
Jordan Farmar,LAL,PG,82,20.6,9.1,3.5,7.7,46.1,1.4,3.7,37.1,0.6,1.0,67.9,2.2,2.7,1.3,0.9,0.1,0,0,15.29
Marcus Camby,DEN,C,79,34.9,9.1,3.6,8.0,45.0,0.1,0.3,30.0,1.8,2.6,70.8,13.1,3.3,1.5,1.1,3.6,30,2,17.16
Bonzi Wells,HOU,SG,73,21.4,9.1,3.5,7.8,44.3,0.2,0.7,24.0,2.0,3.1,64.3,4.5,1.3,1.4,1.0,0.4,6,0,14.38
Roger Mason Jr.,WSH,SG,80,21.4,9.1,3.3,7.5,44.3,1.6,4.1,39.8,0.8,0.9,87.3,1.6,1.7,0.9,0.5,0.2,0,0,13.80
Carlos Delfino,TOR,SG,82,23.5,9.0,3.1,7.7,39.7,1.5,3.8,38.2,1.4,1.9,74.4,4.4,1.8,0.9,0.8,0.1,1,0,13.85
Matt Carroll,CHA,SG,80,25.2,9.0,3.2,7.4,42.8,1.3,3.0,43.6,1.4,1.7,80.4,2.8,0.9,0.7,0.6,0.2,0,0,10.87
Maurice Evans,LAL/ORL,SG,75,22.9,8.9,3.5,7.3,48.1,1.1,2.8,38.8,0.8,1.1,71.1,2.9,1.1,0.5,0.6,0.1,0,0,13.78
Boris Diaw,PHX,C,82,28.1,8.8,3.8,7.9,47.7,0.2,0.5,31.7,1.2,1.6,74.4,4.6,3.9,1.9,0.7,0.5,4,0,11.97
Sasha Vujacic,LAL,SG,72,17.8,8.8,3.0,6.7,45.4,1.6,3.8,43.7,1.1,1.3,83.5,2.1,1.0,0.7,0.5,0.1,0,0,14.93
Antonio McDyess,DET,PF,78,29.3,8.8,3.8,7.7,48.8,0.0,0.0,0.0,1.2,2.0,62.2,8.5,1.1,1.0,0.8,0.7,16,0,14.00
Keith Bogans,ORL,SG,82,26.8,8.7,2.9,7.2,41.0,1.8,5.0,36.2,1.0,1.3,73.6,3.2,1.3,0.6,0.7,0.1,2,0,10.74
Steve Blake,POR,PG,81,29.9,8.5,3.2,7.9,40.8,1.5,3.7,40.6,0.6,0.8,76.6,2.4,5.1,1.4,0.7,0.0,3,0,12.01
Kelenna Azubuike,GS,SF,81,21.4,8.5,3.2,7.2,44.5,0.9,2.4,36.4,1.2,1.7,71.7,4.0,0.9,0.7,0.6,0.4,3,0,13.41
Mikki Moore,SAC,C,82,29.1,8.5,3.4,6.0,57.7,0.0,0.0,0.0,1.6,2.2,73.6,6.0,1.0,1.3,0.4,0.6,6,0,11.67
Jamario Moon,TOR,SF,78,27.8,8.5,3.6,7.4,48.5,0.5,1.6,32.8,0.8,1.1,74.1,6.2,1.2,0.7,1.0,1.4,3,0,15.21
Antonio Daniels,WSH,PG,71,30.4,8.4,2.9,6.3,45.9,0.2,1.0,23.0,2.4,3.1,77.6,2.9,4.8,1.3,1.0,0.0,3,0,13.65
Kareem Rush,IND,SG,71,21.2,8.3,3.2,8.0,40.1,1.4,3.7,38.9,0.4,0.6,71.4,2.4,1.3,0.9,0.6,0.3,1,0,10.06
Marko Jaric,MIN,PG,75,29.2,8.3,3.0,7.0,43.0,0.6,1.7,36.2,1.6,2.2,74.2,3.0,4.1,1.7,1.3,0.4,3,0,12.12
Brandon Bass,DAL,PF,79,19.7,8.3,3.1,6.2,49.9,0.0,0.1,0.0,2.1,2.5,82.2,4.4,0.7,1.0,0.3,0.6,3,0,16.00
Thaddeus Young,PHI,PF,74,21.0,8.2,3.6,6.6,53.9,0.1,0.3,31.6,1.0,1.4,73.8,4.2,0.8,0.9,1.0,0.1,0,0,16.54
Josh Boone,NJ,C,70,25.3,8.2,3.4,6.2,54.8,0.0,0.0,0.0,1.4,3.1,45.6,7.3,0.8,1.0,0.5,0.9,13,0,14.81
Marquis Daniels,IND,SG,74,20.9,8.2,3.3,7.6,43.0,0.4,1.4,26.5,1.3,1.9,69.8,2.9,1.9,1.5,1.1,0.2,0,0,11.65
Matt Harpring,UTAH,SF,76,18.1,8.2,3.1,6.2,50.0,0.0,0.1,20.0,1.9,2.7,71.2,3.2,1.1,1.3,0.6,0.2,0,0,14.09
Keyon Dooling,ORL,PG,72,18.5,8.1,2.8,5.9,46.8,0.3,0.9,33.8,2.3,2.7,84.5,1.4,1.8,0.8,0.5,0.1,0,0,14.03
Paul Millsap,UTAH,PF,82,20.8,8.1,3.1,6.1,50.4,0.0,0.0,0.0,1.9,2.8,67.7,5.6,1.0,1.1,0.9,0.9,4,0,15.97
Jannero Pargo,NO,PG,80,18.7,8.1,3.2,8.2,39.0,0.8,2.3,34.9,0.9,1.0,87.7,1.6,2.4,1.2,0.6,0.1,0,0,12.08
Morris Peterson,NO,SG,76,23.6,8.0,2.8,6.8,41.7,1.5,3.8,39.4,0.9,1.1,76.5,2.7,0.9,0.5,0.6,0.1,0,0,11.27
Jason Maxiell,DET,PF,82,21.6,7.9,2.9,5.4,53.8,0.0,0.0,0.0,2.1,3.3,63.3,5.3,0.6,0.9,0.3,1.1,4,0,16.65
Nazr Mohammed,DET/CHA,C,82,20.1,7.8,3.3,6.4,51.5,0.0,0.0,0.0,1.2,2.0,58.3,6.0,0.9,1.2,0.5,0.7,11,0,15.83
Anthony Carter,DEN,PG,70,28.0,7.8,3.1,6.8,45.8,0.6,1.8,34.9,0.9,1.2,75.3,2.9,5.5,1.8,1.5,0.4,4,0,12.89
Rasho Nesterovic,TOR,C,71,20.9,7.8,3.6,6.6,55.0,0.0,0.0,33.3,0.5,0.7,75.5,4.8,1.2,0.8,0.3,0.7,5,0,16.42
Bobby Jackson,NO,PG,72,19.3,7.7,2.8,7.0,40.3,1.1,3.1,35.8,0.9,1.1,79.0,2.5,1.9,0.8,0.6,0.1,0,0,13.63
Luther Head,HOU,PG,73,18.9,7.6,2.8,6.5,43.2,1.1,3.1,35.1,0.9,1.1,81.5,1.8,1.9,1.0,0.6,0.1,0,0,13.72
Fred Jones,NY,SG,70,25.1,7.6,2.6,6.2,42.1,1.1,2.7,38.5,1.3,1.8,74.6,2.4,2.4,1.1,0.7,0.3,0,0,11.14
Bobby Simmons,MIL,SF,70,21.7,7.6,3.0,7.1,42.1,0.9,2.4,35.1,0.8,1.0,75.7,3.2,1.1,1.1,0.7,0.1,0,0,10.49
Andray Blatche,WSH,C,82,20.4,7.5,3.1,6.5,47.4,0.0,0.2,23.1,1.3,1.9,69.5,5.2,1.1,1.4,0.6,1.4,9,0,15.35
Devin Brown,CLE,SG,78,22.6,7.5,2.8,6.8,40.9,0.6,1.9,30.8,1.4,1.8,75.4,3.4,2.2,1.3,0.7,0.1,2,0,11.37
Eddie House,BOS,SG,78,19.0,7.5,2.8,6.8,40.9,1.5,3.8,39.3,0.4,0.5,91.7,2.1,1.9,1.0,0.8,0.1,0,0,13.17
Nick Young,WSH,G,75,15.4,7.5,2.8,6.4,43.9,0.5,1.3,40.0,1.3,1.7,81.5,1.5,0.8,1.3,0.5,0.1,0,0,11.75
