PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Desmond Mason,SEA,SF,80,34.5,14.3,5.7,12.7,44.9,0.3,0.9,29.2,2.7,3.5,74.9,6.5,2.0,1.4,0.8,0.4,13,0,15.40
Troy Hudson,MIN,PG,79,32.9,14.2,5.2,12.1,42.8,1.2,3.4,36.5,2.6,2.9,90.0,2.3,5.7,2.3,0.8,0.1,6,0,16.19
Morris Peterson,TOR,SG,82,36.0,14.1,5.1,13.1,39.2,1.4,4.2,33.7,2.4,3.0,78.9,4.4,2.3,1.6,1.1,0.4,2,0,13.13
Kurt Thomas,NY,PF,81,31.8,14.0,6.1,12.7,48.3,0.0,0.0,66.7,1.7,2.3,75.0,7.9,2.0,1.7,1.0,1.2,20,0,16.46
Derek Anderson,POR,SG,76,33.6,13.9,4.7,10.9,42.7,1.5,4.4,35.0,3.0,3.5,85.9,3.5,4.3,1.7,1.2,0.2,2,0,17.11
Andre Miller,LAC,PG,80,36.4,13.6,4.7,11.6,40.6,0.3,1.4,21.3,3.9,4.9,79.5,4.0,6.7,2.6,1.2,0.1,12,1,15.65
Amar'e Stoudemire,PHX,C,82,31.3,13.5,4.8,10.1,47.2,0.0,0.1,20.0,3.9,5.9,66.1,8.8,1.0,2.3,0.8,1.1,25,0,15.83
Yao Ming,HOU,C,82,29.0,13.5,4.9,9.8,49.8,0.0,0.0,50.0,3.7,4.5,81.1,8.2,1.7,2.1,0.4,1.8,27,0,20.20
Donyell Marshall,CHI,PF,78,30.5,13.4,5.4,11.8,45.9,0.4,1.1,37.9,2.1,2.8,75.6,9.0,1.8,1.7,1.2,1.1,30,0,17.86
Tim Thomas,MIL,PF,80,29.5,13.3,5.2,11.6,44.3,1.2,3.3,36.6,1.8,2.3,78.0,4.9,1.3,1.7,0.9,0.6,2,0,14.71
Alvin Williams,TOR,PG,78,33.8,13.2,5.1,11.6,43.8,0.6,1.9,32.9,2.4,3.1,78.2,3.1,5.3,1.6,1.4,0.3,2,0,17.10
Brad Miller,IND,C,73,31.1,13.1,4.5,9.1,49.3,0.1,0.2,31.3,4.0,4.9,81.8,8.3,2.6,1.6,0.9,0.6,27,0,18.80
Eric Snow,PHI,PG,82,37.9,12.9,4.4,9.7,45.2,0.1,0.4,21.9,4.0,4.6,85.8,3.7,6.6,2.4,1.6,0.1,10,1,15.61
Reggie Miller,IND,SG,70,30.2,12.6,4.0,9.1,44.1,1.6,4.5,35.5,3.0,3.3,90.0,2.5,2.4,0.9,0.9,0.1,1,0,16.17
Drew Gooden,MEM,PF,70,26.8,12.5,5.1,11.1,45.7,0.2,0.7,29.2,2.2,3.0,71.2,6.5,1.2,2.1,0.8,0.5,12,0,15.21
Nick Van Exel,DAL,PG,73,27.8,12.5,4.7,11.4,41.2,1.6,4.3,37.8,1.5,2.0,76.4,2.8,4.3,1.7,0.6,0.1,2,0,16.70
Gordan Giricek,MEM,SG,76,28.3,12.3,4.6,10.6,43.6,1.1,3.3,34.1,2.0,2.4,82.0,3.1,1.8,1.9,0.7,0.1,0,0,12.75
Clifford Robinson,DET,PF,81,34.9,12.2,4.6,11.5,39.8,1.1,3.2,33.6,2.0,2.9,67.6,3.9,3.3,2.0,1.1,1.1,2,0,12.76
Al Harrington,IND,PF,82,30.1,12.2,4.7,10.9,43.4,0.2,0.6,28.3,2.6,3.3,77.0,6.2,1.5,2.0,0.9,0.4,10,0,12.54
Jason Williams,MEM,PG,76,31.7,12.1,4.4,11.3,38.8,1.9,5.3,35.4,1.4,1.7,84.0,2.8,8.3,2.2,1.2,0.1,20,0,17.83
Andrei Kirilenko,UTAH,SF,80,27.7,12.0,3.9,8.0,49.1,0.5,1.4,32.5,3.7,4.6,80.0,5.3,1.7,1.7,1.5,2.2,4,0,20.03
Corliss Williamson,DET,PF,82,25.1,12.0,4.6,10.1,45.3,0.0,0.1,18.2,2.9,3.7,79.0,4.4,1.3,1.5,0.5,0.3,2,0,16.04
Stephen Jackson,SA,SF,80,28.2,11.8,4.5,10.2,43.5,1.2,3.7,32.0,1.7,2.3,76.0,3.6,2.3,2.2,1.6,0.4,1,0,14.73
Troy Murphy,GS,PF,79,31.8,11.7,4.3,9.5,45.1,0.0,0.2,21.4,3.1,3.7,84.1,10.2,1.3,1.4,0.8,0.4,37,0,15.38
Lorenzen Wright,MEM,PF,70,28.3,11.4,4.6,10.2,45.4,0.0,0.1,0.0,2.1,3.2,65.9,7.5,1.1,1.6,0.7,0.8,13,0,14.21
Rasho Nesterovic,MIN,C,77,30.4,11.2,5.2,9.9,52.5,0.0,0.0,0.0,0.8,1.2,64.2,6.5,1.5,1.3,0.5,1.5,14,0,14.44
John Stockton,UTAH,G,82,27.7,10.8,3.8,7.8,48.3,0.4,1.0,36.3,2.9,3.5,82.6,2.5,7.7,2.2,1.7,0.2,15,0,20.68
James Posey,DEN,SF,83,30.3,10.8,3.7,9.1,41.1,0.8,2.8,30.6,2.5,3.0,83.3,5.1,2.2,1.7,1.3,0.2,8,1,13.53
Jamal Crawford,CHI,G,80,24.9,10.7,4.2,10.1,41.3,1.1,3.0,35.5,1.3,1.6,80.6,2.3,4.2,1.7,1.0,0.3,4,0,15.99
Pat Garrity,ORL,PF,81,31.9,10.7,3.9,9.2,41.9,2.0,5.0,39.6,1.0,1.2,83.0,3.8,1.5,1.0,0.8,0.2,1,0,11.19
P.J. Brown,NO,PF,78,33.4,10.7,4.1,7.7,53.1,0.0,0.0,0.0,2.5,3.0,83.6,9.0,1.9,1.3,0.9,1.0,20,0,16.73
Derek Fisher,LAL,PG,82,34.5,10.5,4.1,9.5,43.7,1.0,2.6,40.1,1.2,1.5,80.0,2.9,3.6,1.1,1.1,0.2,0,0,12.10
Nene,DEN,C,80,28.2,10.5,4.0,7.7,51.9,0.0,0.0,0.0,2.5,4.3,57.8,6.1,1.9,2.3,1.6,0.8,9,0,14.48
Eddy Curry,CHI,NA,81,19.4,10.5,4.1,7.1,58.5,0.0,0.0,0.0,2.2,3.5,62.4,4.4,0.5,1.7,0.2,0.8,5,0,17.30
Malik Rose,SA,PF,79,24.5,10.4,3.7,8.0,45.9,0.0,0.1,40.0,3.1,3.9,79.1,6.4,1.6,2.2,0.7,0.5,10,0,15.90
Lucious Harris,NJ,SG,77,25.6,10.3,3.9,9.4,41.3,0.6,1.8,34.6,2.0,2.5,80.4,3.0,2.0,0.9,0.7,0.1,1,0,13.93
Brent Barry,SEA,SG,75,33.1,10.3,3.5,7.7,45.8,1.6,3.9,40.3,1.7,2.1,79.5,4.0,5.1,1.9,1.5,0.2,4,0,15.77
Brian Grant,MIA,PF,82,32.2,10.3,4.2,8.2,50.9,0.0,0.0,0.0,1.9,2.5,77.1,10.2,1.3,1.6,0.8,0.6,31,0,14.83
Jamaal Magloire,NO,C,82,29.8,10.3,3.7,7.7,48.0,0.0,0.0,0.0,2.8,3.9,71.7,8.8,1.1,1.9,0.6,1.4,24,0,14.70
Vladimir Radmanovic,SEA,SF,72,26.5,10.1,3.8,9.3,41.0,1.4,4.1,35.5,1.0,1.4,70.6,4.5,1.3,1.4,0.9,0.3,3,0,13.32
Carlos Boozer,CLE,PF,81,25.3,10.0,4.1,7.6,53.6,0.0,0.0,0.0,1.8,2.4,77.1,7.5,1.3,1.3,0.7,0.6,21,0,16.97
Vlade Divac,SAC,C,80,29.8,9.9,3.8,8.2,46.6,0.1,0.3,24.0,2.2,3.1,71.3,7.2,3.4,1.9,1.0,1.3,11,0,15.25
Jumaine Jones,CLE,SF,80,27.6,9.8,3.9,8.9,43.4,1.4,3.9,35.4,0.7,1.0,68.7,5.1,1.4,1.3,0.8,0.3,5,0,12.29
Joe Johnson,PHX,G,82,27.5,9.8,3.9,9.7,39.7,0.9,2.5,36.6,1.2,1.5,77.4,3.2,2.6,1.3,0.8,0.2,1,0,12.10
Jerome Williams,TOR,PF,71,33.0,9.7,3.8,7.5,49.9,0.0,0.1,16.7,2.2,4.0,55.5,9.2,1.3,1.4,1.6,0.4,20,0,14.84
Dion Glover,ATL,SG,76,24.9,9.7,3.6,8.5,42.7,0.7,2.1,35.4,1.7,2.1,78.4,3.7,1.9,1.4,0.9,0.2,2,0,13.79
Shane Battier,MEM,SF,78,30.6,9.7,3.5,7.3,48.3,1.1,2.8,39.8,1.5,1.9,82.8,4.4,1.3,0.9,1.3,1.1,2,0,14.35
Malik Allen,MIA,PF,80,29.0,9.6,4.2,9.9,42.4,0.0,0.1,0.0,1.2,1.5,80.2,5.3,0.7,1.6,0.5,1.0,5,0,10.00
Jay Williams,CHI,G,75,26.1,9.5,3.6,9.1,39.9,0.9,2.7,32.2,1.4,2.1,64.0,2.6,4.7,2.3,1.1,0.2,3,1,12.80
Predrag Drobnjak,SEA,C,82,24.2,9.4,4.0,9.6,41.2,0.4,1.0,35.3,1.1,1.4,79.1,3.9,1.0,0.8,0.6,0.5,1,0,12.77
Darrell Armstrong,ORL,PG,82,28.7,9.4,3.2,7.8,40.9,1.0,2.8,33.6,2.0,2.3,87.8,3.6,3.9,2.0,1.6,0.2,1,0,14.58
Doug Christie,SAC,SG,80,33.9,9.4,3.3,7.0,47.9,0.9,2.3,39.5,1.8,2.2,81.0,4.3,4.7,1.8,2.3,0.5,5,0,14.67
Tyson Chandler,CHI,C,75,24.4,9.2,3.4,6.5,53.1,0.0,0.0,0.0,2.4,3.9,60.8,6.9,1.0,1.8,0.5,1.4,13,0,15.11
Eric Williams,BOS,PF,82,28.7,9.1,3.1,7.0,44.2,0.5,1.3,33.6,2.5,3.3,75.0,4.7,1.7,1.2,1.0,0.2,3,0,12.77
Howard Eisley,NY,PG,82,27.4,9.1,3.2,7.7,41.7,1.6,4.1,38.9,1.1,1.3,84.8,2.3,5.4,1.8,0.9,0.1,4,0,14.47
Rodney White,DEN,SF,72,21.7,9.0,3.6,8.9,40.8,0.4,1.9,23.9,1.4,1.7,78.4,3.0,1.7,2.2,0.6,0.4,1,1,10.37
Aaron McKie,PHI,SG,80,29.7,9.0,3.6,8.3,42.9,0.5,1.4,33.0,1.4,1.7,83.6,4.4,3.5,1.4,1.6,0.1,1,0,13.52
Rick Fox,LAL,SF,76,28.7,9.0,3.4,8.2,42.2,1.4,3.7,37.5,0.7,0.9,75.4,4.3,3.3,1.6,0.9,0.2,2,0,12.01
Theo Ratliff,ATL,C,81,31.1,8.7,3.4,7.3,46.4,0.0,0.0,0.0,1.9,2.6,72.0,7.5,0.9,1.7,0.7,3.2,9,0,12.96
Kendall Gill,MIN,SF,82,25.2,8.7,3.5,8.3,42.2,0.2,0.7,32.2,1.5,2.0,76.4,3.0,1.9,1.3,1.0,0.2,0,0,11.07
Calbert Cheaney,UTAH,SG,81,29.0,8.6,4.0,8.0,49.9,0.1,0.3,40.0,0.5,0.9,58.0,3.5,2.0,1.3,0.8,0.2,0,0,9.67
Tyronn Lue,WSH,PG,75,26.5,8.6,3.3,7.6,43.3,0.8,2.3,34.1,1.2,1.4,87.5,2.0,3.5,1.0,0.6,0.0,1,0,13.34
Eddie Griffin,HOU,PF,77,24.5,8.6,3.5,8.8,40.0,0.8,2.5,33.3,0.8,1.2,61.7,6.0,1.1,1.0,0.7,1.4,8,0,15.13
Zach Randolph,POR,F,77,16.9,8.4,3.4,6.7,51.3,0.0,0.1,0.0,1.6,2.1,75.8,4.5,0.5,0.8,0.5,0.2,4,0,19.36
Shandon Anderson,NY,SF,82,21.1,8.4,3.0,6.5,46.2,0.6,1.7,37.1,1.7,2.3,73.2,3.1,1.1,1.4,0.9,0.2,0,0,13.52
Travis Best,MIA,PG,72,25.1,8.4,3.2,8.1,39.6,0.5,1.5,33.0,1.5,1.7,85.4,2.0,3.5,1.5,0.6,0.1,0,0,11.79
Ruben Patterson,POR,PF,78,21.2,8.3,3.3,6.6,49.2,0.0,0.3,15.0,1.8,2.8,62.7,3.4,1.3,1.5,0.9,0.4,0,0,14.36
Christian Laettner,WSH,PF,76,29.1,8.3,3.4,6.8,49.4,0.0,0.2,12.5,1.6,1.9,83.3,6.6,3.1,1.1,1.1,0.5,10,0,15.50
Erick Dampier,GS,C,82,24.1,8.2,3.2,6.4,49.6,0.0,0.0,0.0,1.9,2.7,69.8,6.6,0.7,1.4,0.3,1.9,10,0,14.96
Shammond Williams,BOS,PG,78,24.1,8.0,2.9,7.4,39.4,1.2,3.3,35.6,1.0,1.3,76.5,2.2,3.4,1.5,1.0,0.1,1,0,12.67
Donnell Harvey,DEN,PF,77,20.9,7.9,3.2,7.2,44.6,0.0,0.1,14.3,1.5,2.3,67.0,5.3,1.3,1.6,0.6,0.4,4,0,12.10
Mike James,MIA,PG,78,22.1,7.8,2.8,7.5,37.3,0.9,2.9,29.4,1.3,1.8,73.2,1.9,3.2,1.4,0.8,0.1,0,0,12.39
Jamaal Tinsley,IND,PG,73,30.6,7.8,3.0,7.6,39.6,0.6,2.3,27.7,1.1,1.5,71.4,3.6,7.5,2.6,1.7,0.2,8,0,13.53
Othella Harrington,NY,PF,74,25.0,7.7,3.0,6.0,50.8,0.0,0.0,0.0,1.7,2.0,82.0,6.4,0.8,1.2,0.2,0.3,8,0,11.80
Ira Newble,ATL,SF,73,26.5,7.7,3.2,6.4,49.5,0.4,1.2,38.1,1.0,1.2,77.8,3.7,1.4,0.9,0.7,0.4,1,0,11.46
Ron Mercer,IND,SG,72,23.2,7.7,3.4,8.3,40.9,0.0,0.2,18.8,0.9,1.1,80.2,2.1,1.6,0.8,0.7,0.2,0,0,9.73
Anthony Peeler,MIN,SG,82,27.4,7.7,3.1,7.4,41.4,1.1,2.6,41.0,0.5,0.6,78.0,2.9,3.0,1.0,0.9,0.2,0,0,11.22
Rasual Butler,MIA,SF,72,21.0,7.5,2.9,7.9,36.2,0.7,2.4,29.2,1.1,1.4,73.1,2.6,1.3,1.1,0.3,0.6,0,0,10.27
Dale Davis,POR,PF,78,29.3,7.4,3.0,5.6,54.1,0.0,0.0,0.0,1.3,2.1,63.3,7.2,1.2,0.9,0.7,0.9,10,0,13.50
Kwame Brown,WSH,C,80,22.2,7.4,2.8,6.3,44.6,0.0,0.0,0.0,1.8,2.7,66.8,5.3,0.7,1.4,0.6,1.0,5,0,13.40
Bruce Bowen,SA,SF,82,31.3,7.1,2.7,5.8,46.6,1.2,2.8,44.1,0.4,1.1,40.4,2.9,1.4,0.9,0.8,0.5,0,0,8.86
Jon Barry,DET,SG,80,18.4,6.9,2.4,5.3,45.0,1.1,2.7,40.7,1.1,1.3,86.0,2.3,2.6,1.0,0.8,0.2,0,0,18.04
Ben Wallace,DET,PF,73,39.4,6.9,2.9,6.0,48.1,0.0,0.1,16.7,1.2,2.6,45.0,15.4,1.6,1.2,1.4,3.2,17,1,15.62
Devean George,LAL,SF,71,22.7,6.9,2.5,6.5,39.0,0.7,1.9,37.1,1.2,1.5,79.0,4.0,1.3,0.9,0.8,0.5,1,0,11.18
Mehmet Okur,DET,C,72,19.0,6.9,2.5,5.9,42.6,0.5,1.6,33.9,1.3,1.8,73.3,4.7,1.0,0.9,0.3,0.5,3,0,14.43
Shawn Kemp,ORL,C,79,20.7,6.8,2.7,6.4,41.8,0.0,0.0,0.0,1.5,2.0,74.2,5.7,0.7,1.3,0.8,0.4,4,0,11.19
Shawn Bradley,DAL,C,81,21.4,6.7,2.5,4.6,53.6,0.0,0.0,0.0,1.7,2.2,80.6,5.9,0.7,0.8,0.8,2.1,10,0,16.97
Keon Clark,SAC,PF,80,22.3,6.7,2.8,5.6,50.1,0.0,0.1,0.0,1.1,1.6,65.6,5.6,1.0,1.2,0.5,1.9,5,0,13.08
Clarence Weatherspoon,NY,PF,79,25.6,6.6,2.4,5.2,44.9,0.0,0.0,0.0,1.9,2.5,76.8,7.6,0.9,0.8,0.9,0.5,6,0,13.58
Robert Horry,LAL,PF,80,29.3,6.5,2.3,6.0,38.7,0.6,2.2,28.8,1.3,1.7,76.9,6.4,2.9,1.4,1.2,0.8,2,0,11.77
Kevin Ollie,MIL,PG,82,23.1,6.5,2.4,5.4,45.1,0.0,0.1,33.3,1.6,2.2,75.3,2.2,3.5,0.9,0.8,0.1,1,0,13.89
Erick Strickland,IND,PG,71,18.0,6.5,2.3,5.4,42.9,0.9,2.3,38.7,1.0,1.2,80.5,2.0,2.9,1.4,0.5,0.1,2,0,13.94
Mike James Batiste,MEM,F,75,16.6,6.4,2.6,6.2,42.2,0.2,1.1,22.2,0.9,1.2,78.4,3.4,0.7,0.9,0.6,0.2,1,0,12.30
Brendan Haywood,WSH,C,81,23.8,6.2,2.1,4.2,51.0,0.0,0.0,0.0,1.9,3.0,63.3,5.0,0.4,0.8,0.4,1.5,2,0,12.51
Aaron Williams,NJ,C,81,19.7,6.2,2.5,5.4,45.3,0.0,0.0,0.0,1.3,1.6,78.5,4.1,1.1,1.0,0.3,0.7,1,0,11.34
Arvydas Sabonis,POR,C,78,15.5,6.1,2.2,4.6,47.6,0.0,0.1,50.0,1.7,2.1,78.7,4.3,1.8,1.0,0.8,0.6,1,0,19.58
Walter McCarty,BOS,PF,82,23.8,6.1,2.1,5.1,41.4,1.1,3.0,36.7,0.7,1.2,62.2,3.5,1.3,0.8,1.0,0.3,0,0,10.45
Greg Buckner,PHI,SG,75,20.2,6.0,2.5,5.3,46.5,0.2,0.7,27.3,0.9,1.1,80.2,2.9,1.3,0.8,1.0,0.2,0,0,11.06
Brian Skinner,PHI,PF,77,17.9,6.0,2.4,4.3,55.0,0.0,0.0,0.0,1.3,2.1,60.2,4.8,0.2,0.8,0.6,0.7,3,0,14.24
Gary Trent,MIN,PF,80,15.3,6.0,2.6,4.9,53.5,0.0,0.0,0.0,0.8,1.3,59.4,3.6,1.0,0.7,0.4,0.3,3,0,15.63
Jacque Vaughn,ORL,PG,80,21.1,5.9,2.3,5.1,44.8,0.1,0.4,23.5,1.2,1.6,77.6,1.5,2.9,1.2,0.8,0.0,1,0,10.69
Jeff McInnis,POR,PG,75,17.5,5.8,2.5,5.6,44.4,0.1,0.5,17.1,0.7,0.9,74.6,1.3,2.3,1.0,0.3,0.0,0,0,10.54
Scott Padgett,UTAH,PF,82,16.1,5.7,2.1,5.2,40.2,0.5,1.6,33.8,1.0,1.3,75.7,3.3,1.0,0.9,0.5,0.3,1,0,12.15
Mike Dunleavy,GS,SG,82,15.9,5.7,2.0,5.1,40.3,0.6,1.8,34.7,1.0,1.2,78.0,2.6,1.3,1.0,0.6,0.2,0,0,12.73
