PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Shandon Anderson,NY,SF,82,19.5,5.0,1.8,4.5,39.9,0.5,1.7,27.7,0.9,1.3,69.2,3.0,0.9,1.2,0.6,0.2,0,0,0.00
Ryan Bowen,DEN,SF,75,22.5,4.9,2.0,4.1,47.9,0.0,0.2,8.3,0.9,1.2,75.0,4.0,0.7,0.5,1.0,0.5,2,0,0.00
Hanno Mottola,ATL,C,82,16.7,4.8,2.1,4.7,44.0,0.0,0.2,7.7,0.7,0.9,75.0,3.3,0.6,0.9,0.2,0.2,1,0,0.00
Adonal Foyle,GS,C,79,18.8,4.8,2.2,4.9,44.4,0.0,0.0,0.0,0.5,1.2,39.8,4.9,0.5,1.0,0.5,2.1,3,0,0.00
Slava Medvedenko,LAL,PF,71,10.3,4.7,2.0,4.3,47.7,0.0,0.1,0.0,0.6,0.9,66.1,2.2,0.6,0.6,0.4,0.2,0,0,0.00
Stacey Augmon,CHA,SF,77,17.1,4.6,1.8,4.3,42.7,0.0,0.0,0.0,1.0,1.3,76.2,2.9,1.3,0.7,0.7,0.2,0,0,0.00
Vitaly Potapenko,BOS,C,79,17.0,4.6,1.7,3.8,45.5,0.0,0.0,0.0,1.1,1.5,74.2,4.4,0.4,0.8,0.5,0.2,5,0,0.00
Jason Collins,NJ,C,77,18.3,4.5,1.5,3.6,42.1,0.0,0.0,50.0,1.5,2.1,70.1,3.9,1.1,0.9,0.4,0.6,3,0,0.00
Bo Outlaw,ORL/PHX,PF,83,23.2,4.5,2.0,3.6,55.5,0.0,0.0,50.0,0.5,1.2,42.2,4.4,1.5,1.2,0.8,1.1,0,0,0.00
Fred Hoiberg,CHI,SG,79,17.8,4.4,1.5,3.7,41.6,0.3,1.2,26.1,1.0,1.2,84.0,2.7,1.7,0.4,0.8,0.1,0,0,0.00
Darvin Ham,MIL,SF,70,17.3,4.3,1.7,3.0,56.9,0.0,0.1,14.3,0.9,1.8,50.4,2.9,1.0,1.2,0.4,0.5,0,0,0.00
Michael Curry,DET,SF,82,23.3,4.0,1.5,3.4,45.3,0.1,0.3,26.9,0.9,1.1,79.1,2.0,1.5,0.7,0.6,0.1,0,0,0.00
Corie Blount,PHI,PF,72,19.8,3.6,1.6,3.5,45.8,0.0,0.0,0.0,0.4,0.6,64.4,5.1,0.6,0.7,0.7,0.4,2,0,0.00
Raja Bell,PHI,SG,74,12.0,3.4,1.4,3.2,42.9,0.2,0.6,27.3,0.5,0.6,75.0,1.5,1.0,0.6,0.3,0.1,0,0,0.00
Greg Ostertag,UTAH,C,74,15.0,3.3,1.2,2.7,45.3,0.0,0.0,0.0,0.9,1.8,48.5,4.2,0.7,0.7,0.2,1.5,2,0,0.00
Sam Mitchell,MIN,F,74,9.8,3.3,1.3,3.1,43.2,0.1,0.5,28.6,0.5,0.7,77.6,1.1,0.6,0.4,0.2,0.1,0,0,0.00
Joel Przybilla,MIL,C,71,15.9,2.7,1.1,2.0,53.5,0.0,0.0,0.0,0.5,1.3,42.2,4.0,0.3,0.6,0.3,1.7,1,0,0.00
Ervin Johnson,MIL,C,81,20.5,2.6,1.1,2.4,46.1,0.0,0.0,0.0,0.4,0.8,45.5,5.8,0.3,0.6,0.5,1.0,0,0,0.00
