PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Jamal Crawford,ATL,G,76,30.2,14.2,4.8,11.5,42.1,1.6,4.6,34.1,2.9,3.4,85.4,1.7,3.2,1.9,0.8,0.2,0,0,14.29
DeMarcus Cousins,SAC,C,81,28.5,14.1,5.3,12.4,43.0,0.0,0.2,16.7,3.4,5.0,68.7,8.6,2.5,3.3,1.0,0.8,26,0,14.62
Tayshaun Prince,DET,SF,78,32.8,14.1,6.1,12.8,47.3,0.4,1.3,34.7,1.5,2.2,70.2,4.2,2.8,1.1,0.4,0.5,4,0,15.13
John Salmons,MIL,SF,73,35.0,14.0,5.1,12.3,41.5,1.1,3.0,37.9,2.7,3.3,81.3,3.6,3.5,1.9,1.0,0.4,1,0,12.89
Vince Carter,ORL,SG,73,28.1,14.0,5.3,12.2,43.7,1.6,4.4,36.1,1.8,2.4,74.0,3.8,2.0,1.2,0.9,0.3,2,0,14.89
Jrue Holiday,PHI,SG,82,35.4,14.0,5.4,12.2,44.6,1.0,2.7,36.5,2.1,2.5,82.3,4.0,6.5,2.7,1.5,0.4,15,1,15.49
JJ Hickson,CLE,C,80,28.2,13.8,5.4,11.7,45.8,0.0,0.1,0.0,3.1,4.6,67.3,8.7,1.1,2.2,0.6,0.7,28,0,15.67
Beno Udrih,SAC,PG,79,34.6,13.7,5.2,10.4,50.0,0.8,2.3,35.7,2.5,2.9,86.4,3.4,4.9,1.8,1.2,0.1,4,0,15.70
Lou Williams,PHI,SG,75,23.3,13.7,4.3,10.6,40.6,1.2,3.4,34.8,3.9,4.7,82.3,2.0,3.4,1.4,0.6,0.2,0,0,18.93
Mike Conley,MEM,PG,81,35.5,13.7,5.2,11.8,44.4,1.0,2.7,36.9,2.2,3.0,73.3,3.0,6.5,2.2,1.8,0.2,7,0,15.90
Kyle Lowry,HOU,PG,75,34.2,13.5,4.6,10.8,42.6,1.7,4.6,37.6,2.6,3.3,76.5,4.1,6.7,2.1,1.4,0.3,10,1,16.51
Tim Duncan,SA,C,76,28.4,13.4,5.5,11.0,50.0,0.0,0.1,0.0,2.4,3.4,71.6,8.9,2.7,1.6,0.7,1.9,27,1,21.94
Jeff Green,OKC,F,75,32.4,13.3,4.9,10.9,44.9,0.9,2.8,30.3,2.6,3.3,81.1,4.8,1.4,1.3,0.7,0.5,4,0,12.92
Ramon Sessions,CLE,G,81,26.3,13.3,4.5,9.6,46.6,0.0,0.2,20.0,4.3,5.2,82.3,3.1,5.2,2.2,0.7,0.1,7,0,19.01
Grant Hill,PHX,SF,80,30.1,13.2,5.0,10.3,48.4,0.6,1.4,39.5,2.7,3.2,82.9,4.2,2.5,1.7,0.8,0.4,4,0,14.78
Darren Collison,IND,G,79,29.9,13.2,5.0,11.0,45.7,0.5,1.6,33.1,2.6,2.9,87.1,2.8,5.1,2.5,1.1,0.2,4,0,15.67
Jameer Nelson,ORL,G,76,30.5,13.1,4.9,11.0,44.6,1.6,3.9,40.1,1.7,2.1,80.2,3.0,6.0,2.6,1.0,0.0,4,0,15.47
C.J. Miles,UTAH,SG,78,25.2,12.8,4.7,11.5,40.7,1.4,4.3,32.2,2.0,2.5,81.1,3.3,1.7,1.2,0.9,0.5,0,0,14.44
Marcus Thornton,NO,SG,73,24.3,12.8,4.8,11.1,43.4,1.2,3.3,36.7,2.0,2.5,78.8,3.5,1.8,1.3,0.9,0.1,2,0,16.52
Thaddeus Young,PHI,PF,82,26.0,12.7,5.6,10.3,54.1,0.1,0.3,27.3,1.5,2.1,70.7,5.3,1.0,1.2,1.1,0.3,2,0,18.46
Andre Miller,POR,PG,81,32.7,12.7,4.8,10.4,46.0,0.0,0.5,10.8,3.1,3.6,85.3,3.7,7.0,2.4,1.4,0.1,11,0,17.89
Channing Frye,PHX,F,77,33.0,12.7,4.6,10.8,43.2,2.2,5.7,39.0,1.2,1.4,83.2,6.7,1.2,0.9,0.6,1.0,8,0,12.87
Roy Hibbert,IND,C,81,27.7,12.7,5.1,11.0,46.1,0.0,0.0,0.0,2.5,3.4,74.5,7.5,2.0,2.3,0.4,1.8,21,0,15.96
Shawn Marion,DAL,SG,80,28.2,12.5,5.4,10.4,52.0,0.1,0.4,15.2,1.6,2.1,76.8,6.9,1.4,1.6,0.9,0.6,12,0,17.09
Nicolas Batum,POR,SG,80,31.5,12.4,4.6,10.1,45.5,1.5,4.3,34.5,1.7,2.1,84.1,4.5,1.5,1.0,0.9,0.6,6,0,14.85
JR Smith,DEN,G,79,24.9,12.3,4.3,9.9,43.5,1.6,4.0,39.0,2.1,2.8,73.8,4.1,2.2,1.3,1.2,0.2,2,0,16.43
James Harden,OKC,SG,82,26.7,12.2,3.6,8.3,43.6,1.4,4.0,34.9,3.5,4.2,84.3,3.1,2.1,1.3,1.1,0.3,0,0,16.42
Carl Landry,SAC,PF,76,26.4,11.9,4.5,9.0,50.2,0.0,0.1,0.0,2.8,3.8,74.0,4.6,0.8,1.4,0.5,0.4,8,0,14.90
Luke Ridnour,MIN,PG,71,30.4,11.8,4.5,9.6,46.8,1.1,2.6,44.0,1.7,1.9,88.3,2.8,5.4,2.2,1.3,0.1,3,0,15.08
Marc Gasol,MEM,C,81,31.9,11.7,4.5,8.5,52.7,0.0,0.1,42.9,2.7,3.6,74.8,7.0,2.5,1.8,0.9,1.7,14,0,16.88
Glen Davis,BOS,PF,78,29.5,11.7,4.6,10.3,44.8,0.0,0.2,13.3,2.5,3.4,73.6,5.4,1.2,1.1,1.0,0.4,5,0,12.83
Ty Lawson,DEN,G,80,26.3,11.7,4.3,8.6,50.3,0.9,2.1,40.4,2.2,2.8,76.4,2.6,4.7,1.7,1.0,0.1,4,0,17.99
George Hill,SA,PG,76,28.3,11.6,3.8,8.3,45.3,1.0,2.7,37.7,3.1,3.6,86.3,2.6,2.5,1.3,0.9,0.3,0,0,14.64
O.J. Mayo,MEM,SG,71,26.3,11.3,4.3,10.5,40.7,1.4,3.7,36.4,1.4,1.8,75.6,2.4,2.0,1.4,1.0,0.4,0,0,12.67
Boris Diaw,CHA,C,82,33.9,11.3,4.6,9.4,49.2,1.0,2.8,34.5,1.0,1.5,68.3,5.0,4.1,2.0,0.9,0.6,5,1,13.94
Brandon Bass,ORL,PF,76,26.1,11.2,4.4,8.5,51.5,0.0,0.0,0.0,2.5,3.1,81.5,5.6,0.8,1.3,0.4,0.7,3,0,15.99
Ben Gordon,DET,SG,82,26.0,11.2,4.1,9.4,44.0,1.3,3.2,40.2,1.7,2.0,85.0,2.4,2.1,1.7,0.6,0.2,0,0,12.46
Charlie Villanueva,DET,PF,76,21.9,11.1,4.1,9.3,44.2,1.6,4.3,38.7,1.2,1.5,76.7,3.9,0.6,0.9,0.6,0.6,4,0,16.00
Trevor Ariza,NO,SF,75,34.7,11.0,4.0,10.2,39.8,1.1,3.6,30.3,1.8,2.6,70.1,5.4,2.2,1.6,1.6,0.4,3,0,11.38
Richard Jefferson,SA,F,81,30.4,11.0,3.8,7.9,47.4,1.7,3.8,44.0,1.8,2.4,75.9,3.8,1.3,1.1,0.5,0.4,1,0,12.42
Tyler Hansbrough,IND,PF,70,21.9,11.0,4.1,8.8,46.5,0.0,0.0,0.0,2.8,3.6,77.9,5.2,0.6,1.1,0.5,0.2,7,0,16.43
Hedo Turkoglu,PHX,SF,81,31.4,10.8,4.0,8.9,44.6,1.6,3.8,41.0,1.3,1.9,67.9,4.4,4.2,1.6,0.9,0.4,6,1,13.49
Gilbert Arenas,ORL/WSH,PG,70,25.7,10.8,3.8,10.5,36.6,1.4,4.7,29.7,1.7,2.2,78.4,2.7,3.9,2.5,1.1,0.3,3,0,10.82
Jared Dudley,PHX,SF,82,26.1,10.6,3.7,7.7,47.7,1.3,3.1,41.5,2.0,2.7,74.3,3.9,1.3,0.9,1.1,0.2,2,0,15.67
Toney Douglas,NY,PG,81,24.3,10.6,3.9,9.3,41.6,1.8,4.7,37.3,1.0,1.3,79.4,3.0,3.0,1.1,1.1,0.0,3,0,15.23
Al Harrington,DEN,PF,73,22.8,10.5,3.8,9.2,41.6,1.6,4.5,35.7,1.2,1.6,73.5,4.5,1.4,1.5,0.5,0.1,1,0,12.31
Jodie Meeks,PHI,G,74,27.9,10.5,3.3,7.7,42.5,1.9,4.7,39.7,2.1,2.3,89.4,2.3,1.1,0.8,0.9,0.1,0,0,12.59
Marco Belinelli,NO,SG,80,24.5,10.5,3.8,8.6,43.7,1.7,4.1,41.4,1.2,1.6,78.4,1.9,1.2,1.0,0.5,0.1,0,0,12.11
Emeka Okafor,NO,C,72,31.8,10.3,4.2,7.3,57.3,0.0,0.0,0.0,2.0,3.6,56.2,9.5,0.6,1.7,0.6,1.8,23,0,16.00
Kirk Hinrich,WSH,SG,72,30.0,10.2,3.9,8.7,44.6,1.0,2.6,39.9,1.5,1.8,84.1,2.5,4.0,1.7,1.0,0.2,3,0,12.37
Marcin Gortat,ORL,C,80,25.4,10.2,4.2,7.5,56.1,0.0,0.1,25.0,1.8,2.4,72.5,7.9,0.9,1.0,0.5,1.1,24,0,17.83
Tyson Chandler,DAL,C,74,27.8,10.1,3.6,5.5,65.4,0.0,0.0,0.0,2.9,4.0,73.2,9.4,0.4,1.2,0.5,1.1,18,0,18.45
JaVale McGee,WSH,C,79,27.8,10.1,4.2,7.6,55.0,0.0,0.0,0.0,1.7,2.9,58.3,8.0,0.5,1.3,0.5,2.4,21,1,17.42
Kris Humphries,NJ,PF,74,27.9,10.0,4.1,7.9,52.7,0.0,0.0,0.0,1.7,2.6,66.5,10.4,1.1,1.4,0.4,1.1,29,0,17.89
Serge Ibaka,OKC,PF,82,27.0,9.9,4.1,7.5,54.3,0.0,0.0,0.0,1.7,2.2,75.0,7.6,0.3,0.9,0.4,2.4,12,0,17.70
Chase Budinger,HOU,SF,78,22.3,9.8,3.6,8.4,42.5,1.1,3.5,32.5,1.5,1.8,85.5,3.6,1.6,0.9,0.5,0.2,0,0,14.25
Gary Neal,SA,PG,80,21.1,9.8,3.6,7.9,45.1,1.6,3.9,41.9,1.1,1.3,80.8,2.5,1.2,1.0,0.3,0.1,0,0,13.20
Landry Fields,NY,SG,82,31.0,9.7,3.6,7.3,49.7,1.0,2.7,39.3,1.4,1.8,76.9,6.4,1.9,1.3,1.0,0.2,11,0,13.51
Jordan Farmar,NJ,PG,73,24.6,9.6,3.5,8.9,39.2,1.5,4.2,35.9,1.1,1.4,82.0,2.4,5.0,1.9,0.8,0.1,8,0,14.11
Amir Johnson,TOR,F,72,25.7,9.6,3.9,6.9,56.8,0.0,0.0,0.0,1.8,2.2,78.8,6.4,1.1,1.0,0.7,1.2,11,0,17.67
J.J. Barea,DAL,PG,81,20.6,9.5,3.5,8.0,43.9,0.8,2.3,34.9,1.6,1.9,84.7,2.0,3.9,1.7,0.4,0.0,3,0,14.82
Greg Monroe,DET,C,80,27.8,9.4,3.8,6.9,55.1,0.0,0.0,0.0,1.8,2.9,62.2,7.5,1.3,1.0,1.2,0.6,21,0,18.07
Reggie Williams,GS,SF,80,20.3,9.2,3.4,7.2,46.9,1.3,3.0,42.3,1.3,1.7,74.6,2.7,1.5,0.7,0.4,0.0,0,0,14.97
Travis Outlaw,NJ,SF,82,28.8,9.2,3.3,8.9,37.5,0.9,3.1,30.2,1.6,2.1,77.2,4.0,1.0,0.9,0.4,0.4,0,0,8.80
Jerryd Bayless,NO/TOR,G,71,21.1,9.2,3.1,7.3,42.2,0.7,2.1,33.6,2.3,2.9,80.6,2.3,3.7,1.8,0.5,0.1,2,0,14.16
Darrell Arthur,MEM,F,80,20.1,9.1,3.9,7.8,49.7,0.0,0.1,0.0,1.4,1.7,81.3,4.3,0.7,1.1,0.7,0.8,2,0,15.77
Wesley Johnson,MIN,F,79,26.2,9.0,3.4,8.6,39.7,1.3,3.7,35.6,0.8,1.2,69.6,3.0,1.9,1.2,0.7,0.7,0,0,10.20
Tony Allen,MEM,SG,72,20.8,8.9,3.5,6.8,51.0,0.1,0.3,17.4,1.9,2.5,75.3,2.7,1.4,1.2,1.8,0.6,1,0,18.40
Jarrett Jack,NO/TOR,G,83,20.7,8.9,3.1,7.7,40.8,0.4,1.3,30.6,2.2,2.6,85.0,2.1,2.9,1.3,0.7,0.1,0,0,14.20
Jason Thompson,SAC,PF,75,23.3,8.8,3.6,7.1,50.7,0.0,0.0,0.0,1.6,2.7,60.5,6.1,1.2,1.3,0.4,0.6,9,0,13.59
Willie Green,NO,SG,77,21.7,8.7,3.5,7.9,44.3,0.7,2.0,34.8,1.0,1.3,78.0,2.1,1.0,0.9,0.5,0.2,0,0,10.84
Shannon Brown,LAL,PG,82,19.1,8.7,3.3,7.8,42.5,0.9,2.6,34.9,1.1,1.2,91.1,1.9,1.2,0.9,0.8,0.2,0,0,13.67
Mike Bibby,ATL,PG,80,28.6,8.6,3.1,7.2,43.1,1.9,4.4,44.0,0.5,0.8,62.9,2.4,3.3,1.3,0.6,0.1,0,0,10.93
Omri Casspi,SAC,F,71,24.0,8.6,3.2,7.7,41.2,1.3,3.5,37.2,1.0,1.4,67.3,4.3,1.0,1.0,0.8,0.2,4,0,11.76
Rudy Fernandez,POR,SG,78,23.3,8.6,2.7,7.4,37.0,1.5,4.6,32.1,1.6,1.9,86.3,2.2,2.5,1.1,1.1,0.2,0,0,13.48
Metta World Peace,LAL,SF,82,29.4,8.5,3.2,8.0,39.7,1.0,2.8,35.6,1.1,1.7,67.6,3.3,2.1,1.1,1.5,0.4,0,0,11.26
Hakim Warrick,PHX,PF,80,17.7,8.4,2.9,5.6,51.1,0.0,0.1,9.1,2.7,3.7,72.1,3.7,0.9,1.0,0.4,0.1,3,0,16.51
Anthony Parker,CLE,SG,72,29.0,8.3,3.1,7.7,39.9,1.2,3.2,37.9,1.0,1.3,77.9,3.0,3.0,1.1,0.9,0.1,0,0,10.56
DeJuan Blair,SA,C,81,21.4,8.3,3.6,7.2,50.1,0.0,0.0,0.0,1.1,1.7,65.7,7.0,1.0,1.4,1.2,0.5,17,0,17.20
Kyle Korver,CHI,SG,82,20.1,8.3,3.0,6.8,43.4,1.5,3.5,41.5,0.9,1.1,88.5,1.8,1.5,0.7,0.4,0.2,0,0,13.01
Courtney Lee,HOU,SG,81,21.3,8.3,3.1,7.1,43.9,0.9,2.1,40.8,1.2,1.5,79.2,2.6,1.2,0.8,0.7,0.2,0,0,12.63
Nenad Krstic,OKC,C,71,22.1,8.1,3.3,6.4,51.1,0.0,0.0,0.0,1.6,2.1,77.4,4.7,0.4,0.8,0.4,0.4,3,0,13.17
Samuel Dalembert,SAC,C,80,24.2,8.1,3.4,7.1,47.3,0.0,0.0,0.0,1.4,1.9,73.0,8.2,0.8,1.7,0.5,1.5,16,0,14.10
Tracy McGrady,DET,SG,72,23.4,8.0,3.2,7.1,44.2,0.4,1.2,34.1,1.3,1.8,69.8,3.5,3.5,1.4,0.9,0.5,3,0,14.91
Jason Kidd,DAL,PG,80,33.2,7.9,2.7,7.5,36.1,1.7,4.9,34.0,0.8,1.0,87.0,4.4,8.2,2.2,1.7,0.4,9,2,14.46
Chuck Hayes,HOU,PF,74,28.1,7.9,3.3,6.3,52.7,0.0,0.0,0.0,1.3,1.9,66.2,8.1,2.7,1.2,1.1,0.7,11,1,16.20
Shane Battier,HOU,SF,82,29.0,7.6,2.8,6.2,45.0,1.2,3.3,38.2,0.8,1.1,68.8,4.5,2.3,1.0,0.8,1.0,3,0,12.37
Goran Dragic,PHX,PG,70,17.6,7.5,2.7,6.3,43.5,0.8,2.2,36.1,1.2,1.9,62.4,2.0,2.9,1.7,0.7,0.1,5,1,13.21
Austin Daye,DET,SF,72,20.1,7.5,2.7,6.5,41.0,1.0,2.4,40.1,1.1,1.5,75.9,3.8,1.1,0.8,0.5,0.5,0,0,13.02
Josh McRoberts,IND,PF,72,22.2,7.4,2.9,5.4,54.7,0.3,0.8,38.3,1.2,1.7,73.9,5.3,2.1,1.3,0.7,0.8,3,0,16.08
Al Thornton,WSH,SF,71,19.5,7.4,2.9,6.1,47.6,0.1,0.4,15.4,1.5,2.0,77.5,3.0,0.9,0.9,0.5,0.2,0,0,11.74
Sam Young,MEM,SF,78,20.2,7.3,3.0,6.3,47.2,0.2,0.6,34.0,1.1,1.5,76.7,2.4,0.9,0.8,0.9,0.3,0,0,12.58
Evan Turner,PHI,SG,78,23.0,7.2,2.9,6.8,42.5,0.2,0.6,31.8,1.3,1.6,80.8,3.9,2.0,1.0,0.6,0.2,2,0,10.87
Spencer Hawes,PHI,PF,81,21.2,7.2,3.3,7.0,46.5,0.1,0.5,24.3,0.6,1.1,53.4,5.7,1.5,1.2,0.4,0.9,7,0,12.84
Ryan Gomes,LAC,SF,76,27.6,7.2,2.7,6.6,41.0,0.9,2.8,34.1,0.8,1.1,71.8,3.3,1.6,0.7,0.8,0.2,1,0,9.04
Keyon Dooling,MIL,PG,80,22.0,7.1,2.6,6.5,39.7,1.0,2.9,34.6,1.0,1.2,83.0,1.5,3.0,1.1,0.7,0.1,2,0,11.32
Nazr Mohammed,CHA,C,75,17.1,7.1,3.1,6.0,52.2,0.0,0.0,0.0,0.9,1.5,59.8,4.9,0.3,0.9,0.4,0.7,3,0,15.98
Taj Gibson,CHI,PF,80,21.8,7.1,2.9,6.3,46.6,0.0,0.1,12.5,1.3,1.9,67.6,5.7,0.7,0.9,0.5,1.3,6,0,14.34
DeAndre Jordan,LAC,C,80,25.6,7.1,2.9,4.3,68.6,0.0,0.0,0.0,1.2,2.7,45.2,7.2,0.5,1.3,0.5,1.8,8,0,14.81
Derrick Favors,NJ,PF,78,19.7,6.8,2.8,5.3,51.7,0.0,0.0,0.0,1.3,2.2,59.5,5.3,0.5,1.0,0.4,0.9,4,0,13.90
Derek Fisher,LAL,PG,82,28.0,6.8,2.5,6.5,38.9,0.8,1.9,39.6,1.0,1.3,80.6,1.9,2.7,0.9,1.2,0.1,0,0,8.94
