PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Kyle Kuzma,LAL,PF,77,31.2,16.1,6.1,13.5,45.0,2.1,5.6,36.6,1.9,2.7,70.7,6.3,1.8,1.8,0.6,0.4,17,0,14.22
Brandon Ingram,LAL,SF,59,33.5,16.1,6.1,12.9,47.0,0.7,1.8,39.0,3.3,4.8,68.1,5.3,3.9,2.5,0.8,0.7,6,0,13.90
Ben Simmons,PHI,PG,81,33.7,15.8,6.7,12.3,54.5,0.0,0.1,0.0,2.4,4.2,56.0,8.1,8.2,3.4,1.7,0.9,38,12,20.03
Will Barton,DEN,SG,81,33.1,15.7,5.7,12.7,45.2,1.9,5.2,37.0,2.2,2.8,80.5,5.0,4.1,1.8,1.0,0.6,2,0,16.21
Lauri Markkanen,CHI,PF,68,29.7,15.2,5.5,12.7,43.4,2.1,5.9,36.2,2.1,2.4,84.3,7.5,1.2,1.2,0.6,0.6,14,0,15.68
Dennis Smith Jr.,DAL,PG,69,29.7,15.2,5.9,14.8,39.5,1.5,4.9,31.3,1.9,2.8,69.4,3.8,5.2,2.8,1.0,0.3,6,1,12.89
Austin Rivers,LAC,PG,61,33.7,15.1,5.6,13.2,42.4,2.2,5.9,37.8,1.7,2.6,64.2,2.4,4.0,1.8,1.2,0.3,0,0,12.60
Andre Drummond,DET,C,78,33.7,15.0,6.0,11.3,52.9,0.0,0.1,0.0,3.1,5.1,60.5,16.0,3.0,2.6,1.5,1.6,62,0,22.94
Otto Porter Jr.,WSH,SF,77,31.6,14.7,5.8,11.5,50.3,1.8,4.1,44.1,1.4,1.7,82.8,6.4,2.0,1.0,1.5,0.5,13,0,18.37
Rodney Hood,UTAH,SG,60,26.9,14.7,5.4,12.5,42.9,2.1,5.6,38.1,1.9,2.2,86.0,2.8,1.6,1.2,0.8,0.2,0,0,14.38
Dario Saric,PHI,PF,78,29.6,14.6,5.2,11.4,45.3,2.0,5.1,39.3,2.3,2.7,86.0,6.7,2.6,1.9,0.7,0.3,13,0,15.88
Jaylen Brown,BOS,SG,70,30.7,14.5,5.3,11.5,46.5,1.7,4.4,39.5,2.1,3.3,64.4,4.9,1.6,1.8,1.0,0.4,2,0,13.69
Zach Randolph,SAC,F,59,25.6,14.5,6.1,12.9,47.3,0.9,2.5,34.7,1.4,1.8,78.5,6.7,2.2,2.0,0.7,0.2,8,0,17.41
Jusuf Nurkic,POR,C,79,26.4,14.3,6.1,12.0,50.5,0.0,0.1,0.0,2.2,3.5,63.0,9.0,1.8,2.3,0.8,1.4,27,0,19.28
Bojan Bogdanovic,IND,SF,80,30.8,14.3,5.1,10.7,47.4,1.9,4.8,40.2,2.2,2.6,86.8,3.4,1.5,1.3,0.7,0.1,0,0,13.98
Jeff Teague,MIN,PG,70,33.0,14.2,5.1,11.3,44.6,1.2,3.3,36.8,2.9,3.4,84.5,3.0,7.0,2.5,1.5,0.3,13,0,16.44
Taurean Prince,ATL,PF,82,30.0,14.1,5.1,11.9,42.6,2.1,5.6,38.5,1.9,2.2,84.4,4.7,2.6,2.3,1.0,0.5,5,0,12.90
Enes Kanter,NY,C,71,25.8,14.1,5.9,10.0,59.2,0.0,0.0,0.0,2.2,2.6,84.8,11.0,1.5,1.7,0.5,0.5,39,0,24.02
Jonathon Simmons,ORL,G,69,29.4,13.9,5.1,11.0,46.5,1.0,3.0,33.8,2.7,3.5,76.8,3.5,2.5,2.1,0.8,0.2,0,0,12.80
Rondae Hollis-Jefferson,BKN,SF,68,28.3,13.9,5.0,10.6,47.2,0.2,0.8,24.1,3.7,4.6,78.8,6.8,2.5,1.8,1.0,0.7,12,0,16.90
Jayson Tatum,BOS,PF,80,30.5,13.9,5.0,10.4,47.5,1.3,3.0,43.4,2.7,3.2,82.6,5.0,1.6,1.4,1.0,0.7,4,0,15.29
Steven Adams,OKC,C,76,32.7,13.9,5.9,9.4,62.9,0.0,0.0,0.0,2.1,3.8,55.9,9.0,1.2,1.7,1.2,1.0,28,0,20.69
Jordan Clarkson,LAL,PG,81,23.3,13.9,5.3,11.8,45.1,1.4,3.9,35.2,1.9,2.3,80.0,2.7,2.7,1.6,0.7,0.1,1,0,16.50
Clint Capela,HOU,C,74,27.5,13.9,6.0,9.1,65.2,0.0,0.0,0.0,1.9,3.5,56.0,10.8,0.9,1.4,0.8,1.9,42,0,24.55
Buddy Hield,SAC,SG,80,25.3,13.5,5.2,11.7,44.6,2.2,5.1,43.1,0.9,1.0,87.7,3.8,1.9,1.6,1.1,0.3,0,0,16.13
DeMarre Carroll,BKN,SF,73,29.9,13.5,4.5,10.8,41.4,2.0,5.4,37.1,2.6,3.4,76.4,6.6,2.0,1.4,0.8,0.4,13,0,14.31
Kentavious Caldwell-Pope,LAL,SG,74,33.2,13.4,4.6,10.8,42.6,2.1,5.6,38.3,2.1,2.6,78.9,5.2,2.2,1.3,1.4,0.2,4,0,13.22
Bobby Portis,CHI,PF,73,22.5,13.2,5.2,11.1,47.1,1.1,3.1,35.9,1.6,2.1,76.9,6.8,1.7,1.4,0.7,0.3,12,0,19.78
Allen Crabbe,BKN,SG,75,29.3,13.2,4.5,11.0,40.8,2.7,7.1,37.8,1.5,1.8,85.2,4.3,1.6,1.0,0.6,0.5,0,0,12.33
Michael Beasley,NY,F,74,22.3,13.2,5.5,10.9,50.7,0.5,1.2,39.5,1.7,2.1,78.0,5.6,1.7,1.9,0.5,0.6,10,0,17.89
Josh Jackson,PHX,SG,77,25.4,13.1,5.1,12.1,41.7,0.7,2.8,26.3,2.3,3.6,63.4,4.6,1.5,1.9,1.0,0.5,5,0,11.91
Ricky Rubio,UTAH,PG,77,29.3,13.1,4.5,10.7,41.8,1.2,3.5,35.2,2.9,3.3,86.6,4.6,5.3,2.7,1.6,0.1,11,0,15.43
Brook Lopez,LAL,C,74,23.4,13.0,5.0,10.7,46.5,1.5,4.4,34.5,1.5,2.1,70.3,4.0,1.7,1.3,0.4,1.3,4,0,16.52
Jeremy Lamb,CHA,SG,80,24.6,12.9,4.8,10.4,45.7,1.2,3.2,37.0,2.2,2.6,86.1,4.1,2.3,1.2,0.8,0.4,0,0,17.08
Josh Richardson,MIA,SG,81,33.2,12.9,4.9,10.9,45.1,1.6,4.1,37.8,1.5,1.8,84.5,3.5,2.9,1.7,1.5,0.9,0,0,13.60
Al Horford,BOS,C,72,31.6,12.9,5.1,10.5,48.9,1.3,3.1,42.9,1.3,1.7,78.3,7.4,4.7,1.8,0.6,1.1,15,0,17.63
Kent Bazemore,ATL,SG,65,27.5,12.9,4.4,10.4,42.0,1.7,4.2,39.4,2.5,3.1,79.6,3.8,3.5,2.4,1.5,0.7,0,0,14.51
Willie Cauley-Stein,SAC,C,73,28.0,12.8,5.3,10.6,50.2,0.0,0.2,25.0,2.1,3.4,61.9,7.0,2.4,1.5,1.1,0.9,12,0,17.61
Myles Turner,IND,C,65,28.2,12.7,4.7,9.8,47.9,0.9,2.4,35.7,2.5,3.2,77.7,6.4,1.3,1.5,0.6,1.8,11,0,16.65
Wesley Matthews,DAL,SG,63,33.8,12.7,4.5,11.1,40.6,2.4,6.4,38.1,1.3,1.6,82.2,3.1,2.7,1.3,1.2,0.3,0,0,11.49
Jonas Valanciunas,TOR,C,77,22.4,12.7,5.1,8.9,56.8,0.4,1.0,40.5,2.2,2.7,80.6,8.6,1.1,1.5,0.4,0.9,26,0,22.52
Elfrid Payton,ORL,PG,63,28.7,12.7,5.2,10.6,49.3,0.5,1.5,32.6,1.7,2.7,64.9,4.3,6.2,2.7,1.3,0.3,8,2,16.60
Serge Ibaka,TOR,PF,76,27.5,12.6,5.0,10.3,48.3,1.4,3.9,36.0,1.2,1.6,79.7,6.3,0.8,1.2,0.4,1.3,8,0,14.72
Robert Covington,PHI,PF,80,31.6,12.6,4.3,10.5,41.3,2.5,6.9,36.9,1.5,1.7,85.3,5.4,2.0,1.6,1.7,0.9,7,0,12.98
Spencer Dinwiddie,BKN,PG,80,28.8,12.6,4.1,10.5,38.7,1.8,5.4,32.6,2.7,3.4,81.3,3.2,6.6,1.6,0.9,0.3,7,0,15.89
E'Twaun Moore,NO,SG,82,31.5,12.5,5.2,10.1,50.8,1.6,3.7,42.5,0.6,0.8,70.6,2.9,2.3,1.2,1.0,0.1,0,0,12.18
Darren Collison,IND,G,69,29.2,12.4,4.6,9.2,49.5,1.4,3.0,46.8,1.8,2.1,88.2,2.6,5.3,1.2,1.3,0.2,6,0,18.86
Derrick Favors,UTAH,PF,77,28.0,12.3,5.1,9.1,56.3,0.2,0.8,22.2,1.8,2.8,65.1,7.2,1.3,1.1,0.7,1.1,15,0,18.82
Taj Gibson,MIN,PF,82,33.3,12.2,5.2,9.0,57.7,0.1,0.4,20.0,1.7,2.3,76.8,7.1,1.2,1.1,0.8,0.7,18,0,15.45
Justin Holiday,CHI,SF,72,31.5,12.2,4.0,10.9,37.1,2.2,6.2,35.9,1.9,2.3,82.3,4.0,2.1,1.3,1.1,0.4,2,0,10.81
Marco Belinelli,ATL,SG,80,24.3,12.1,4.2,9.6,44.1,1.9,4.9,37.7,1.9,2.0,90.8,1.9,1.9,1.2,0.8,0.2,0,0,14.20
Caris LeVert,BKN,SG,71,26.3,12.1,4.5,10.4,43.5,1.2,3.5,34.7,1.9,2.6,71.1,3.7,4.2,2.2,1.2,0.3,3,0,14.30
Dirk Nowitzki,DAL,F,77,24.7,12.0,4.5,9.8,45.6,1.8,4.4,40.9,1.3,1.4,89.8,5.7,1.6,0.7,0.6,0.6,5,0,16.76
DeAndre Jordan,LAC,C,77,31.5,12.0,4.8,7.5,64.5,0.0,0.0,0.0,2.4,4.1,58.0,15.2,1.5,1.8,0.5,0.9,46,0,20.17
Courtney Lee,NY,SG,76,30.4,12.0,4.5,9.9,45.4,1.5,3.7,40.6,1.5,1.6,91.9,2.9,2.4,1.1,1.1,0.2,1,0,13.06
Robin Lopez,CHI,C,64,26.4,11.8,5.3,10.1,53.0,0.1,0.2,28.6,1.1,1.4,75.6,4.5,1.9,1.7,0.2,0.8,3,0,14.77
Thaddeus Young,IND,PF,81,32.2,11.8,5.2,10.7,48.7,0.7,2.2,32.0,0.7,1.1,59.8,6.3,1.9,1.3,1.7,0.4,9,0,14.83
Kelly Oubre Jr.,WSH,SF,81,27.5,11.8,3.9,9.8,40.3,1.6,4.6,34.1,2.4,2.9,82.0,4.5,1.2,1.1,1.0,0.4,0,0,11.99
Bogdan Bogdanovic,SAC,SG,78,27.9,11.8,4.4,9.9,44.6,1.7,4.2,39.2,1.3,1.5,84.0,2.9,3.3,1.6,0.9,0.2,0,0,13.51
Tyler Johnson,MIA,SG,72,28.5,11.7,4.3,9.9,43.5,1.7,4.5,36.7,1.5,1.8,82.2,3.4,2.3,1.1,0.8,0.5,0,0,13.07
Trevor Ariza,HOU,SF,67,33.9,11.7,4.0,9.7,41.2,2.5,6.9,36.8,1.1,1.3,85.4,4.4,1.6,0.8,1.5,0.2,1,0,11.80
Domantas Sabonis,IND,PF,74,24.5,11.6,4.6,8.9,51.4,0.2,0.5,35.1,2.3,3.0,75.0,7.7,2.0,1.9,0.5,0.4,15,0,17.57
J.J. Barea,DAL,PG,69,23.2,11.6,4.4,10.0,43.9,1.7,4.5,36.7,1.2,1.5,78.4,2.9,6.3,2.1,0.5,0.0,6,0,17.84
Nicolas Batum,CHA,SG,64,31.0,11.6,4.2,10.2,41.5,1.4,4.3,33.6,1.7,2.0,83.1,4.8,5.5,2.0,1.0,0.4,7,2,14.45
De'Aaron Fox,SAC,PG,73,27.8,11.6,4.5,10.9,41.2,0.6,2.1,30.7,1.9,2.7,72.3,2.8,4.4,2.4,1.0,0.3,3,0,11.28
Markieff Morris,WSH,PF,73,27.0,11.5,4.5,9.4,48.0,1.0,2.8,36.7,1.4,1.8,82.0,5.6,1.9,1.7,0.8,0.5,5,0,13.30
Kelly Olynyk,MIA,PF,76,23.4,11.5,4.2,8.4,49.7,1.4,3.7,37.9,1.8,2.3,77.0,5.7,2.7,1.9,0.8,0.5,7,0,17.82
Joe Ingles,UTAH,SF,82,31.5,11.5,4.1,8.8,46.7,2.5,5.7,44.0,0.8,1.0,79.5,4.2,4.8,1.9,1.1,0.2,4,0,14.42
Dwyane Wade,CLE,G,67,22.9,11.4,4.5,10.2,43.8,0.5,1.7,28.8,2.0,2.8,71.4,3.8,3.4,2.1,0.9,0.7,3,0,15.09
Reggie Bullock,DET,SG,62,27.9,11.3,4.3,8.8,48.9,2.0,4.5,44.5,0.6,0.8,79.6,2.5,1.5,0.8,0.8,0.2,0,0,13.66
Terry Rozier,BOS,PG,80,25.9,11.3,4.0,10.0,39.5,1.9,5.0,38.1,1.4,1.9,77.2,4.7,2.9,1.0,1.0,0.2,1,1,15.12
Wayne Ellington,MIA,SG,77,26.5,11.2,3.7,9.1,40.7,2.9,7.5,39.2,0.9,1.0,85.9,2.8,1.0,0.7,0.7,0.1,0,0,12.54
Frank Kaminsky,CHA,PF,79,23.2,11.1,3.9,9.1,42.9,1.3,3.5,38.0,2.0,2.5,79.9,3.6,1.6,0.8,0.5,0.2,0,0,14.42
Draymond Green,GS,PF,70,32.7,11.0,4.0,8.8,45.4,1.1,3.7,30.1,1.9,2.5,77.5,7.6,7.3,2.9,1.4,1.3,23,3,16.10
Montrezl Harrell,LAC,PF,76,17.0,11.0,4.6,7.2,63.5,0.0,0.1,14.3,1.8,2.9,62.6,4.0,1.0,0.9,0.5,0.7,0,0,24.73
Dillon Brooks,MEM,SG,82,28.7,11.0,4.1,9.4,44.0,1.1,3.2,35.6,1.5,2.0,74.7,3.1,1.6,1.5,0.9,0.2,0,0,9.89
Ish Smith,DET,PG,82,24.9,10.9,4.7,9.8,48.6,0.4,1.2,34.7,1.0,1.4,69.8,2.7,4.4,1.3,0.8,0.2,3,0,15.50
Ersan Ilyasova,ATL,PF,69,25.1,10.9,4.0,8.9,45.2,1.3,3.7,36.0,1.5,2.0,77.8,5.9,1.3,1.0,0.9,0.4,7,0,14.94
Jeff Green,CLE,F,78,23.4,10.8,3.8,7.9,47.7,0.7,2.2,31.2,2.6,3.0,86.8,3.1,1.3,1.0,0.5,0.4,1,0,14.80
Joe Harris,BKN,SG,78,25.3,10.8,3.9,8.0,49.1,1.9,4.6,41.9,1.1,1.3,82.7,3.3,1.6,1.2,0.4,0.3,2,0,13.39
James Johnson,MIA,PF,73,26.6,10.8,4.2,8.4,50.3,0.8,2.5,30.8,1.5,2.2,69.8,4.9,3.8,1.9,1.0,0.7,6,0,15.82
John Collins,ATL,PF,74,24.1,10.5,4.2,7.4,57.6,0.2,0.6,34.0,1.8,2.5,71.5,7.3,1.3,1.4,0.6,1.1,11,0,18.33
Jamal Crawford,MIN,G,80,20.7,10.3,3.9,9.3,41.5,1.3,3.9,33.1,1.3,1.4,90.3,1.2,2.3,1.2,0.5,0.1,0,0,13.06
Yogi Ferrell,DAL,PG,82,27.8,10.2,3.8,8.9,42.6,1.6,4.4,37.3,1.0,1.3,79.6,3.0,2.5,1.0,0.8,0.1,3,0,11.48
D.J. Augustin,ORL,PG,75,23.5,10.2,3.3,7.2,45.2,1.5,3.6,41.9,2.2,2.5,86.8,2.1,3.8,1.6,0.7,0.0,2,0,15.40
Denzel Valentine,CHI,SG,77,27.2,10.2,3.9,9.4,41.7,1.9,4.8,38.6,0.5,0.7,74.5,5.1,3.2,1.3,0.8,0.1,5,0,12.12
Pau Gasol,SA,C,77,23.5,10.1,3.7,8.1,45.8,0.6,1.6,35.8,2.1,2.7,75.6,8.0,3.1,1.4,0.3,1.0,16,1,18.98
Patty Mills,SA,PG,82,25.7,10.0,3.4,8.3,41.1,1.9,5.0,37.2,1.3,1.4,89.0,1.9,2.8,1.3,0.7,0.1,0,0,11.89
C.J. Miles,TOR,SG,70,19.1,10.0,3.2,8.6,37.9,2.3,6.5,36.1,1.2,1.4,83.5,2.2,0.8,0.6,0.5,0.3,0,0,13.08
Wilson Chandler,DEN,SF,74,31.6,10.0,3.8,8.5,44.5,1.2,3.3,35.8,1.2,1.5,77.2,5.4,2.1,1.2,0.6,0.5,4,0,10.99
George Hill,SAC,PG,67,27.0,10.0,3.5,7.7,46.0,1.3,3.1,41.5,1.6,2.1,78.6,2.7,2.8,1.3,0.9,0.4,0,0,13.35
Dewayne Dedmon,ATL,C,62,24.9,10.0,4.0,7.7,52.4,0.8,2.3,35.5,1.1,1.4,77.9,7.9,1.5,1.4,0.6,0.8,15,0,15.85
Trey Lyles,DEN,PF,73,19.1,9.9,3.7,7.5,49.1,1.1,3.0,38.1,1.4,2.0,70.6,4.8,1.2,0.8,0.4,0.5,6,0,17.95
Jae Crowder,CLE,SF,80,26.1,9.7,3.4,8.4,40.4,1.4,4.3,32.3,1.5,1.9,81.8,3.4,1.2,0.9,0.8,0.3,0,0,10.44
Mario Hezonja,ORL,SF,75,22.1,9.6,3.6,8.2,44.2,1.2,3.6,33.7,1.1,1.4,81.9,3.7,1.4,1.1,1.1,0.4,2,0,13.73
Marvin Williams,CHA,PF,78,25.7,9.5,3.3,7.2,45.8,1.6,3.9,41.3,1.3,1.6,82.9,4.7,1.2,0.8,0.7,0.5,3,0,13.90
Ryan Anderson,HOU,F,66,26.1,9.3,3.1,7.3,43.1,2.0,5.1,38.6,1.1,1.4,77.4,5.0,0.9,0.6,0.4,0.3,2,0,12.60
Al-Farouq Aminu,POR,PF,69,30.0,9.3,3.3,8.4,39.5,1.8,4.9,36.9,0.9,1.2,73.8,7.6,1.2,1.1,1.1,0.6,9,0,12.02
Lance Stephenson,IND,G,82,22.6,9.2,3.7,8.6,42.7,0.8,2.8,28.9,1.0,1.5,66.1,5.2,2.9,1.6,0.6,0.2,3,0,12.47
Kyle Korver,CLE,SG,73,21.6,9.2,3.0,6.6,45.9,2.2,5.2,43.6,0.9,1.0,88.9,2.3,1.2,0.8,0.4,0.4,0,0,13.41
Michael Kidd-Gilchrist,CHA,SF,74,25.0,9.2,3.8,7.6,50.4,0.0,0.0,0.0,1.6,2.3,68.4,4.1,1.0,0.7,0.7,0.4,2,0,12.54
Anthony Tolliver,DET,PF,79,22.2,8.9,2.8,6.0,46.4,2.0,4.6,43.6,1.3,1.7,79.7,3.1,1.1,0.7,0.4,0.3,1,0,13.89
Troy Daniels,PHX,SG,79,20.5,8.9,2.9,7.3,40.3,2.3,5.8,40.0,0.7,0.8,87.5,1.6,0.6,0.7,0.3,0.1,0,0,9.86
Manu Ginobili,SA,G,65,20.0,8.9,3.1,7.1,43.4,1.0,3.0,33.3,1.7,2.0,84.0,2.2,2.5,1.6,0.7,0.2,0,0,12.95
Mike Scott,WSH,PF,76,18.5,8.8,3.6,6.9,52.7,0.9,2.1,40.5,0.7,1.0,65.8,3.3,1.1,1.0,0.3,0.1,0,0,13.72
John Henson,MIL,PF,76,25.9,8.8,3.8,6.6,57.2,0.0,0.1,14.3,1.2,2.1,57.0,6.8,1.5,1.1,0.6,1.4,10,0,15.78
Skal Labissiere,SAC,PF,60,20.7,8.7,3.4,7.6,44.8,0.3,0.9,35.3,1.6,2.0,80.5,4.8,1.2,1.2,0.4,0.8,3,0,14.33
Shabazz Napier,POR,PG,74,20.7,8.7,3.0,7.2,42.0,1.1,2.9,37.6,1.6,1.9,84.1,2.3,2.0,1.2,1.1,0.2,0,0,14.18
Larry Nance Jr.,LAL,PF,66,21.5,8.7,3.6,6.3,58.1,0.0,0.2,16.7,1.4,2.1,66.4,6.8,1.2,0.8,1.3,0.6,11,0,20.18
Stanley Johnson,DET,SF,69,27.4,8.7,3.0,8.1,37.5,1.0,3.4,28.6,1.6,2.1,77.2,3.7,1.6,1.1,1.4,0.2,2,0,9.08
