PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Vince Carter,ORL,SG,75,30.8,16.6,5.8,13.5,42.8,1.6,4.3,36.7,3.4,4.1,84.0,3.9,3.1,1.4,0.7,0.2,1,0,17.11
Manu Ginobili,SA,G,75,28.7,16.5,5.3,12.0,44.1,1.8,4.7,37.7,4.1,4.7,87.0,3.8,4.9,2.1,1.4,0.3,3,0,22.54
Steve Nash,PHX,PG,81,32.8,16.5,6.2,12.2,50.7,1.5,3.6,42.6,2.6,2.8,93.8,3.3,11.0,3.6,0.5,0.1,49,0,21.67
Ray Allen,BOS,SG,80,35.2,16.3,5.8,12.2,47.7,1.8,5.0,36.3,2.9,3.2,91.3,3.2,2.6,1.6,0.8,0.3,0,0,15.22
Caron Butler,WSH,SF,74,37.6,16.3,6.1,14.2,42.8,0.6,2.0,29.0,3.6,4.3,83.8,6.2,2.1,2.2,1.6,0.3,9,0,13.77
Luis Scola,HOU,F,82,32.6,16.2,6.8,13.3,51.4,0.0,0.1,20.0,2.5,3.3,77.9,8.6,2.1,2.0,0.8,0.3,32,0,17.22
Russell Westbrook,OKC,PG,82,34.3,16.1,5.9,14.1,41.8,0.3,1.3,22.1,4.0,5.1,78.0,4.9,8.0,3.3,1.3,0.4,24,1,17.90
Jason Richardson,PHX,SG,79,31.5,15.7,6.0,12.6,47.4,2.0,5.1,39.3,1.7,2.3,73.9,5.1,1.8,1.2,0.8,0.4,3,0,16.63
Josh Smith,ATL,PF,81,35.4,15.7,6.2,12.3,50.5,0.0,0.1,0.0,3.2,5.2,61.8,8.7,4.2,2.4,1.6,2.1,27,1,21.04
Brandon Jennings,MIL,G,82,32.6,15.5,5.5,14.8,37.1,1.8,4.7,37.4,2.7,3.3,81.7,3.4,5.7,2.4,1.3,0.2,2,0,14.58
JR Smith,DEN,G,75,27.7,15.4,5.7,13.8,41.4,2.1,6.2,33.8,1.9,2.7,70.6,3.1,2.4,1.9,1.3,0.3,0,0,15.15
John Salmons,CHI,SF,81,34.9,15.4,5.4,12.2,44.1,1.5,3.8,38.2,3.1,3.8,83.0,3.3,2.8,1.5,1.2,0.3,0,0,14.70
Baron Davis,LAC,PG,75,33.6,15.3,5.5,13.5,40.6,1.1,3.9,27.7,3.2,3.9,82.1,3.5,8.0,2.8,1.7,0.6,18,1,17.47
Jeff Green,OKC,F,82,37.1,15.1,5.9,13.0,45.3,1.3,3.8,33.3,2.0,2.7,74.0,6.0,1.6,1.6,1.3,0.9,11,0,13.82
Danilo Gallinari,NY,PF,81,33.9,15.1,4.8,11.4,42.3,2.3,6.0,38.1,3.1,3.8,81.8,4.9,1.7,1.4,0.9,0.7,5,0,14.89
Trevor Ariza,HOU,SF,72,36.5,14.9,5.5,13.9,39.4,1.9,5.7,33.4,2.1,3.2,64.9,5.6,3.8,2.2,1.8,0.6,6,1,13.40
Michael Beasley,MIA,F,78,29.8,14.8,6.0,13.3,45.0,0.4,1.3,27.5,2.5,3.1,80.0,6.4,1.3,1.7,1.0,0.6,11,0,16.16
Troy Murphy,IND,PF,72,32.6,14.6,5.3,11.3,47.2,1.8,4.6,38.4,2.1,2.7,79.8,10.2,2.1,1.4,1.0,0.5,39,0,18.07
Marcus Thornton,NO,SG,73,25.6,14.5,5.5,12.1,45.1,1.6,4.3,37.4,2.0,2.4,81.4,2.9,1.6,1.0,0.8,0.2,0,0,17.50
Al Horford,ATL,C,81,35.1,14.2,5.8,10.5,55.1,0.0,0.0,100.0,2.6,3.3,78.9,9.9,2.3,1.5,0.7,1.1,39,0,19.43
Andray Blatche,WSH,C,81,27.9,14.1,5.9,12.3,47.8,0.2,0.5,29.5,2.1,2.9,74.4,6.3,2.1,2.2,1.0,0.9,16,0,17.62
Rashard Lewis,ORL,PF,72,32.9,14.1,4.9,11.2,43.5,2.3,5.9,39.7,2.0,2.5,80.6,4.4,1.5,1.5,1.1,0.4,4,0,14.03
Andre Miller,POR,PG,82,30.5,14.0,4.9,11.1,44.5,0.2,1.0,20.0,3.9,4.8,82.1,3.2,5.4,2.1,1.1,0.1,9,0,18.18
Nene,DEN,C,82,33.6,13.8,5.1,8.7,58.7,0.0,0.0,0.0,3.6,5.1,70.4,7.6,2.5,1.5,1.4,1.0,14,0,18.95
Rajon Rondo,BOS,PG,81,36.6,13.7,5.7,11.2,50.8,0.2,1.0,21.3,2.2,3.5,62.1,4.4,9.8,3.0,2.3,0.1,40,2,19.18
Jermaine O'Neal,MIA,C,70,28.4,13.6,5.6,10.6,52.9,0.0,0.0,0.0,2.3,3.2,72.0,6.9,1.3,1.8,0.4,1.4,14,0,17.92
Mehmet Okur,UTAH,C,73,29.4,13.5,4.9,10.6,45.8,1.1,2.9,38.5,2.7,3.3,82.0,7.1,1.6,1.7,0.5,1.1,13,0,15.65
Jonny Flynn,MIN,PG,81,28.9,13.5,4.9,11.8,41.7,1.0,2.7,35.8,2.8,3.3,82.6,2.4,4.4,2.9,1.0,0.0,0,0,13.06
Elton Brand,PHI,PF,76,30.2,13.1,5.4,11.3,48.0,0.0,0.0,0.0,2.3,3.1,73.8,6.1,1.4,1.7,1.1,1.1,7,0,15.72
Corey Brewer,MIN,F,82,30.3,13.0,5.0,11.6,43.1,1.0,2.9,34.6,2.0,3.1,64.8,3.4,2.4,2.0,1.4,0.4,1,0,12.15
Beno Udrih,SAC,PG,79,31.4,12.9,5.3,10.6,49.3,0.9,2.5,37.7,1.5,1.8,83.7,2.8,4.7,1.7,1.1,0.1,6,1,15.76
Jason Thompson,SAC,PF,75,31.4,12.5,4.9,10.5,47.2,0.0,0.1,10.0,2.6,3.7,71.5,8.5,1.7,1.9,0.5,1.0,24,0,14.60
Courtney Lee,NJ,SG,71,33.5,12.5,4.8,10.9,43.6,1.1,3.2,33.8,1.9,2.2,86.9,3.5,1.7,1.1,1.3,0.3,0,0,12.88
Darren Collison,NO,G,76,27.8,12.4,4.9,10.4,47.7,0.6,1.5,40.0,1.9,2.3,85.1,2.5,5.7,2.7,1.0,0.1,14,1,16.55
George Hill,SA,PG,78,29.2,12.4,4.5,9.5,47.8,1.0,2.4,39.9,2.3,3.0,77.2,2.6,2.9,1.3,0.9,0.3,1,0,14.70
Richard Jefferson,SA,F,81,31.1,12.3,4.5,9.6,46.7,0.7,2.3,31.6,2.6,3.5,73.5,4.4,2.0,1.3,0.6,0.5,2,0,13.18
Raymond Felton,CHA,G,80,33.0,12.1,4.9,10.6,45.9,0.8,2.0,38.5,1.7,2.2,76.3,3.6,5.6,2.1,1.5,0.3,5,0,15.25
Mike Conley,MEM,PG,80,32.1,12.0,4.6,10.4,44.5,1.0,2.7,38.7,1.7,2.3,74.3,2.4,5.3,2.1,1.4,0.2,4,0,13.90
Shawn Marion,DAL,SG,75,31.8,12.0,5.3,10.4,50.8,0.0,0.3,15.8,1.4,1.9,75.5,6.4,1.4,1.3,0.9,0.8,6,0,14.79
Rasual Butler,LAC,SF,82,33.0,11.9,4.3,10.6,40.9,1.8,5.3,33.6,1.5,1.8,84.1,2.9,1.4,1.0,0.4,0.8,0,0,10.71
Charlie Villanueva,DET,PF,78,23.7,11.9,4.7,10.6,43.9,1.3,3.6,35.1,1.4,1.7,81.5,4.7,0.7,0.9,0.6,0.7,2,0,16.09
Roy Hibbert,IND,C,81,25.1,11.7,4.8,9.7,49.5,0.0,0.1,50.0,2.1,2.8,75.4,5.7,2.0,1.8,0.4,1.6,10,0,16.30
Paul Millsap,UTAH,PF,82,27.8,11.6,4.7,8.7,53.8,0.0,0.1,11.1,2.2,3.2,69.3,6.8,1.6,1.4,0.8,1.2,12,0,16.73
Jarrett Jack,TOR,G,82,27.4,11.4,3.9,8.2,48.1,1.0,2.4,41.2,2.5,2.9,84.2,2.7,5.0,2.0,0.7,0.1,2,0,16.34
Hedo Turkoglu,TOR,SF,74,30.7,11.3,3.7,9.1,41.0,1.5,3.9,37.4,2.4,3.1,77.4,4.6,4.1,1.7,0.7,0.4,2,0,13.33
Boris Diaw,CHA,C,82,35.4,11.3,4.5,9.4,48.3,0.8,2.5,32.0,1.4,1.8,76.9,5.2,4.0,2.2,0.7,0.7,5,0,12.80
Grant Hill,PHX,SF,81,30.0,11.3,4.1,8.7,47.8,0.4,1.0,43.8,2.5,3.1,81.7,5.5,2.4,1.3,0.7,0.4,6,0,14.07
Channing Frye,PHX,F,81,27.0,11.2,3.9,8.7,45.1,2.1,4.8,43.9,1.2,1.5,81.0,5.3,1.4,0.9,0.8,0.9,4,0,15.09
Carlos Delfino,MIL,SG,75,30.4,11.0,4.0,9.8,40.8,1.8,4.9,36.7,1.2,1.6,78.2,5.3,2.7,1.6,1.1,0.3,4,0,12.92
Metta World Peace,LAL,SF,77,33.8,11.0,4.0,9.6,41.4,1.4,3.8,35.5,1.7,2.4,68.8,4.3,3.0,1.6,1.4,0.3,1,0,12.12
Ryan Gomes,MIN,SF,76,29.1,10.9,4.3,9.6,44.7,1.0,2.6,37.2,1.4,1.7,82.5,4.6,1.6,1.3,0.8,0.2,1,0,12.14
Drew Gooden,DAL,PF,70,25.1,10.9,4.1,8.6,47.8,0.0,0.1,12.5,2.7,3.1,86.1,7.7,0.7,1.5,0.6,0.8,19,0,16.95
Kirk Hinrich,CHI,SG,74,33.5,10.9,4.2,10.2,40.9,1.4,3.8,37.1,1.1,1.5,75.2,3.5,4.5,1.5,1.1,0.3,1,0,11.61
Lamar Odom,LAL,PF,82,31.5,10.8,4.2,9.0,46.3,0.7,2.2,31.9,1.7,2.5,69.3,9.8,3.3,1.8,0.9,0.7,25,0,15.98
Al Thornton,LAC,SF,75,27.7,10.7,4.3,9.0,47.3,0.1,0.4,35.5,2.0,2.8,72.5,3.9,1.2,1.4,0.6,0.5,3,0,11.84
Luke Ridnour,MIL,PG,82,21.5,10.4,4.0,8.4,47.8,0.8,2.2,38.1,1.5,1.7,90.7,1.7,4.0,1.3,0.7,0.1,3,0,17.81
Ersan Ilyasova,MIL,PF,81,23.4,10.4,4.0,9.0,44.3,1.0,3.0,33.6,1.4,2.0,71.5,6.4,1.0,0.9,0.7,0.3,11,0,15.80
Emeka Okafor,NO,C,82,28.9,10.4,4.2,8.0,53.0,0.0,0.0,0.0,1.9,3.3,56.2,9.0,0.7,1.4,0.7,1.5,27,0,16.53
Jason Kidd,DAL,PG,80,36.0,10.3,3.6,8.4,42.3,2.2,5.2,42.5,1.0,1.2,80.8,5.6,9.1,2.4,1.8,0.4,26,2,17.20
Omri Casspi,SAC,F,77,25.1,10.3,3.9,8.7,44.6,1.0,2.6,36.9,1.5,2.3,67.2,4.5,1.2,1.3,0.7,0.2,4,0,13.04
Dahntay Jones,IND,SG,76,24.9,10.2,3.8,8.2,46.1,0.1,0.4,12.5,2.6,3.4,77.0,3.0,2.0,1.7,0.5,0.5,1,0,10.87
Kendrick Perkins,BOS,C,78,27.6,10.1,4.0,6.7,60.2,0.0,0.0,0.0,2.1,3.6,58.2,7.6,1.0,2.1,0.3,1.7,14,0,15.08
Marvin Williams,ATL,PF,81,30.5,10.1,3.7,8.2,45.5,0.5,1.6,30.3,2.2,2.7,81.9,5.1,1.1,0.9,0.8,0.6,3,0,13.08
Randy Foye,WSH,SG,70,23.8,10.1,3.7,8.8,41.4,0.9,2.6,34.6,1.8,2.1,89.0,1.9,3.3,1.3,0.5,0.1,2,0,13.23
Spencer Hawes,SAC,PF,72,26.4,10.0,4.3,9.3,46.8,0.4,1.2,29.9,1.0,1.5,68.9,6.1,2.2,1.8,0.4,1.2,9,0,13.82
Ronald Murray,CHA,SG,75,22.3,9.9,3.6,9.1,39.2,0.9,2.9,31.2,1.9,2.6,72.7,2.4,1.8,1.2,0.6,0.2,0,0,11.71
James Harden,OKC,SG,76,22.9,9.9,3.1,7.6,40.3,1.2,3.3,37.5,2.6,3.2,80.8,3.2,1.8,1.4,1.1,0.3,0,0,14.05
Udonis Haslem,MIA,PF,78,27.9,9.9,4.0,8.1,49.4,0.0,0.0,0.0,1.9,2.5,76.2,8.1,0.7,1.0,0.4,0.3,21,0,14.62
Hakim Warrick,MIL,PF,76,20.5,9.6,3.5,7.2,48.2,0.0,0.1,14.3,2.7,3.6,73.7,4.1,0.7,1.1,0.3,0.2,3,0,15.70
JJ Redick,ORL,SG,82,22.0,9.6,3.0,6.7,43.9,1.4,3.3,40.5,2.3,2.7,86.0,1.9,1.9,0.8,0.3,0.0,0,0,15.03
Brandon Rush,IND,F,82,30.4,9.4,3.6,8.6,42.3,1.5,3.7,41.1,0.7,1.1,62.9,4.2,1.4,1.1,0.7,0.8,4,0,9.65
Wesley Matthews,UTAH,SG,82,24.7,9.4,3.3,6.9,48.3,0.8,2.0,38.2,2.0,2.4,82.9,2.3,1.5,1.1,0.8,0.2,0,0,12.35
Martell Webster,POR,SF,82,24.5,9.4,3.2,7.8,40.5,1.5,4.0,37.3,1.5,1.9,81.3,3.3,0.8,0.7,0.5,0.5,2,0,12.58
Jonas Jerebko,DET,F,80,27.9,9.3,3.6,7.5,48.1,0.5,1.4,31.3,1.6,2.2,71.0,6.0,0.7,1.0,1.0,0.4,7,0,13.99
Brendan Haywood,WSH,C,77,30.6,9.1,3.6,6.4,56.2,0.0,0.0,0.0,2.0,3.2,62.0,9.3,0.6,1.3,0.3,2.1,19,0,16.17
Mike Bibby,ATL,PG,80,27.4,9.1,3.4,8.1,41.6,1.6,4.1,38.9,0.9,1.0,86.1,2.3,3.9,1.1,0.8,0.0,0,0,12.77
Rasheed Wallace,BOS,PF,79,22.5,9.0,3.4,8.2,40.9,1.0,3.7,28.3,1.2,1.6,76.8,4.1,1.0,0.8,1.0,0.9,0,0,13.18
Taj Gibson,CHI,PF,82,26.9,9.0,3.8,7.7,49.4,0.0,0.0,0.0,1.4,2.1,64.6,7.5,0.9,1.4,0.6,1.3,18,0,13.82
Quentin Richardson,MIA,SF,76,27.4,8.9,3.2,7.4,43.1,1.9,4.7,39.7,0.7,0.9,73.2,4.9,1.2,0.8,0.9,0.2,5,0,12.91
Chase Budinger,HOU,SF,74,20.1,8.9,3.4,7.6,44.1,1.2,3.4,36.9,0.9,1.2,77.0,3.0,1.2,0.6,0.5,0.1,2,0,14.15
Matt Barnes,ORL,SF,81,25.9,8.8,3.3,6.9,48.7,0.8,2.6,31.9,1.3,1.8,74.0,5.5,1.7,1.4,0.7,0.4,5,0,13.66
Arron Afflalo,DEN,G,82,27.2,8.8,3.3,7.1,46.5,1.3,3.0,43.4,0.9,1.2,73.5,3.1,1.7,0.9,0.6,0.4,1,0,10.87
Brad Miller,CHI,C,82,23.8,8.8,3.0,7.1,43.0,0.5,1.6,28.0,2.2,2.7,82.7,4.9,1.9,1.3,0.5,0.4,7,0,12.96
Willie Green,PHI,SG,73,21.3,8.7,3.4,7.4,45.7,0.6,1.9,34.6,1.3,1.6,83.3,1.8,2.1,0.9,0.4,0.2,0,0,12.86
Mickael Pietrus,ORL,SF,75,22.5,8.7,3.1,7.2,43.2,1.5,4.1,37.9,0.9,1.5,63.3,2.9,0.7,0.9,0.7,0.4,1,0,11.96
Nick Young,WSH,G,74,19.2,8.6,3.1,7.5,41.8,0.9,2.3,40.6,1.4,1.8,80.0,1.4,0.6,0.8,0.4,0.1,0,0,10.71
DeMar DeRozan,TOR,SG,77,21.6,8.6,3.3,6.6,49.8,0.1,0.2,25.0,1.9,2.5,76.3,2.9,0.7,0.8,0.6,0.2,0,0,12.58
Anderson Varejao,CLE,C,76,28.5,8.6,3.5,6.1,57.2,0.0,0.1,20.0,1.5,2.3,66.3,7.6,1.1,0.9,0.9,0.9,11,0,15.87
Jerryd Bayless,POR,G,74,17.6,8.5,2.7,6.5,41.4,0.4,1.2,31.5,2.7,3.3,83.1,1.6,2.3,1.3,0.4,0.1,0,0,14.38
Donte Greene,SAC,SF,76,21.4,8.5,3.2,7.3,44.1,0.9,2.4,37.7,1.2,1.8,64.3,3.1,0.9,1.2,0.5,0.7,1,0,11.67
JJ Hickson,CLE,C,81,20.9,8.5,3.6,6.4,55.4,0.0,0.0,0.0,1.4,2.0,68.1,4.9,0.5,1.1,0.4,0.5,4,0,15.26
Andres Nocioni,SAC,SF,75,19.7,8.5,3.1,7.8,39.9,1.3,3.3,38.6,0.9,1.3,71.7,3.0,1.0,0.9,0.4,0.3,0,0,11.17
Terrence Williams,NJ,SG,78,22.6,8.4,3.3,8.3,40.1,0.4,1.3,31.0,1.3,1.8,71.5,4.5,2.9,1.6,0.6,0.1,8,1,11.58
Nenad Krstic,OKC,C,76,22.9,8.4,3.7,7.4,50.2,0.0,0.1,20.0,1.0,1.4,71.7,5.0,0.7,0.8,0.4,0.6,3,0,13.77
Jared Dudley,PHX,SF,82,24.3,8.2,2.7,6.0,45.9,1.5,3.2,45.8,1.3,1.7,75.4,3.4,1.4,0.8,1.0,0.2,2,0,13.60
Ramon Sessions,MIN,G,82,21.1,8.2,3.1,6.8,45.6,0.0,0.2,6.7,2.0,2.8,71.7,2.6,3.1,1.7,0.7,0.1,1,0,12.95
Samuel Dalembert,PHI,C,82,25.9,8.1,3.5,6.4,54.5,0.0,0.0,0.0,1.2,1.6,72.9,9.6,0.8,1.5,0.5,1.8,22,0,16.84
Shannon Brown,LAL,PG,82,20.7,8.1,3.1,7.2,42.7,0.8,2.3,32.8,1.2,1.5,81.8,2.2,1.3,0.8,0.7,0.4,1,0,12.41
Jrue Holiday,PHI,SG,73,24.2,8.0,3.2,7.1,44.2,0.8,2.2,39.0,0.9,1.2,75.6,2.6,3.8,2.1,1.1,0.2,2,0,12.36
Goran Dragic,PHX,PG,80,18.0,7.9,2.8,6.1,45.2,0.9,2.4,39.4,1.5,2.0,73.6,2.1,3.0,1.6,0.6,0.1,1,0,14.87
Earl Watson,IND,PG,79,29.4,7.8,2.8,6.6,42.6,0.7,2.3,28.8,1.5,2.1,71.0,3.0,5.1,2.2,1.3,0.2,2,0,10.88
Craig Smith,LAC,PF,75,16.4,7.8,3.0,5.3,56.9,0.0,0.1,20.0,1.8,2.8,63.5,3.8,1.1,1.2,0.4,0.3,1,0,16.99
DeJuan Blair,SA,C,82,18.2,7.8,3.4,6.0,55.6,0.0,0.0,0.0,1.1,2.0,54.7,6.4,0.8,1.4,0.6,0.5,8,0,17.79
J.J. Barea,DAL,PG,78,19.8,7.6,3.0,6.8,44.0,0.7,2.0,35.7,1.0,1.2,84.4,1.9,3.3,1.3,0.4,0.1,0,0,12.84
Marcus Camby,LAC,C,74,31.3,7.5,3.2,6.8,47.5,0.0,0.1,28.6,1.1,1.6,63.9,11.8,2.5,1.2,1.3,2.0,17,0,17.91
Derek Fisher,LAL,PG,82,27.2,7.5,2.6,6.8,38.0,1.0,2.7,34.8,1.4,1.6,85.6,2.1,2.5,1.0,1.1,0.1,0,0,9.29
Sam Young,MEM,SF,80,16.5,7.4,2.8,6.2,45.1,0.1,0.7,19.6,1.7,2.2,77.7,2.5,0.7,1.2,0.4,0.3,0,0,13.02
Anthony Parker,CLE,SG,81,28.3,7.3,2.5,5.9,43.4,1.3,3.2,41.4,0.9,1.2,78.9,2.9,1.9,0.9,0.8,0.2,0,0,9.95
Steve Blake,POR,PG,80,27.0,7.3,2.7,6.5,41.6,1.5,3.7,39.5,0.5,0.6,75.0,2.3,4.8,1.6,0.7,0.1,4,1,11.61
Darius Songaila,NO,PF,75,18.8,7.2,3.2,6.5,49.4,0.0,0.1,16.7,0.8,1.0,81.1,3.1,0.9,1.1,0.8,0.2,0,0,11.63
Jordan Farmar,LAL,PG,82,18.0,7.2,2.7,6.3,43.5,1.0,2.8,37.6,0.7,1.0,67.1,1.6,1.5,0.9,0.6,0.1,0,0,12.34
Mario Chalmers,MIA,G,73,24.8,7.1,2.5,6.2,40.1,1.0,3.2,31.8,1.1,1.5,74.5,1.8,3.4,1.7,1.2,0.2,0,0,10.74
Dorell Wright,MIA,SF,72,20.8,7.1,2.7,5.8,46.3,0.8,2.2,38.9,0.8,1.0,88.4,3.3,1.3,0.7,0.7,0.4,0,0,14.56
Jason Maxiell,DET,PF,76,20.4,6.8,2.8,5.5,51.1,0.0,0.0,0.0,1.2,2.0,57.4,5.3,0.5,0.9,0.5,0.5,7,0,14.07
